Date,Elev_NGVD29,Project
1958-08-05,859.37,Lookout Point
1958-08-06,858.37,Lookout Point
1958-08-07,857.37,Lookout Point
1958-08-08,856.37,Lookout Point
1958-08-09,855.37,Lookout Point
1958-08-10,854.37,Lookout Point
1958-08-11,853.37,Lookout Point
1958-08-12,852.37,Lookout Point
1958-08-13,851.37,Lookout Point
1958-08-14,850.37,Lookout Point
1958-08-15,849.37,Lookout Point
1958-08-16,848.37,Lookout Point
1958-08-17,847.37,Lookout Point
1958-08-18,846.37,Lookout Point
1958-08-19,845.37,Lookout Point
1958-08-20,844.37,Lookout Point
1958-08-21,843.37,Lookout Point
1958-08-22,842.37,Lookout Point
1958-08-23,841.37,Lookout Point
1958-08-24,840.37,Lookout Point
1958-08-25,839.37,Lookout Point
1958-08-26,838.37,Lookout Point
1958-08-27,837.37,Lookout Point
1958-08-28,836.37,Lookout Point
1958-08-29,835.37,Lookout Point
1958-08-30,834.37,Lookout Point
1958-08-31,833.37,Lookout Point
1958-09-01,832.37,Lookout Point
1958-09-02,831.37,Lookout Point
1958-09-03,830.37,Lookout Point
1958-09-04,829.37,Lookout Point
1958-09-05,828.37,Lookout Point
1958-09-06,827.37,Lookout Point
1958-09-07,826.37,Lookout Point
1958-09-08,825.37,Lookout Point
1958-09-09,824.37,Lookout Point
1958-09-10,823.37,Lookout Point
1958-09-11,822.37,Lookout Point
1958-09-12,821.37,Lookout Point
1958-09-13,820.37,Lookout Point
1958-09-14,819.37,Lookout Point
1958-09-15,818.37,Lookout Point
1958-09-16,817.37,Lookout Point
1958-09-17,816.37,Lookout Point
1958-09-18,815.37,Lookout Point
1958-09-19,814.37,Lookout Point
1958-09-20,813.37,Lookout Point
1958-09-21,812.37,Lookout Point
1958-09-22,811.37,Lookout Point
1958-09-23,810.37,Lookout Point
1958-09-24,809.37,Lookout Point
1958-09-25,808.37,Lookout Point
1958-09-26,807.37,Lookout Point
1958-09-27,806.37,Lookout Point
1958-09-28,805.37,Lookout Point
1958-09-29,804.37,Lookout Point
1958-09-30,803.37,Lookout Point
1958-10-01,802.37,Lookout Point
1958-10-02,801.37,Lookout Point
1958-10-03,800.37,Lookout Point
1958-10-04,799.37,Lookout Point
1958-10-05,798.37,Lookout Point
1958-10-06,797.37,Lookout Point
1958-10-07,796.37,Lookout Point
1958-10-08,795.37,Lookout Point
1958-10-09,794.37,Lookout Point
1958-10-10,793.37,Lookout Point
1958-10-11,792.37,Lookout Point
1958-10-12,791.37,Lookout Point
1958-10-13,790.37,Lookout Point
1958-10-14,789.37,Lookout Point
1958-10-15,788.37,Lookout Point
1958-10-16,787.37,Lookout Point
1958-10-17,786.37,Lookout Point
1958-10-18,785.37,Lookout Point
1958-10-19,784.81,Lookout Point
1958-10-20,783.81,Lookout Point
1958-10-21,782.81,Lookout Point
1958-10-22,781.81,Lookout Point
1958-10-23,780.81,Lookout Point
1958-10-24,779.81,Lookout Point
1958-10-25,778.81,Lookout Point
1958-10-26,777.81,Lookout Point
1958-10-27,776.81,Lookout Point
1958-10-28,775.81,Lookout Point
1958-10-29,774.81,Lookout Point
1958-10-30,773.81,Lookout Point
1958-10-31,772.81,Lookout Point
1958-11-01,771.81,Lookout Point
1958-11-02,770.81,Lookout Point
1958-11-03,769.81,Lookout Point
1958-11-04,768.81,Lookout Point
1958-11-05,767.81,Lookout Point
1958-11-06,767.06,Lookout Point
1958-11-07,766.68,Lookout Point
1958-11-08,765.68,Lookout Point
1958-11-09,764.68,Lookout Point
1958-11-10,763.61,Lookout Point
1958-11-11,762.61,Lookout Point
1958-11-12,761.61,Lookout Point
1958-11-13,766.09,Lookout Point
1958-11-14,768.81,Lookout Point
1958-11-15,767.81,Lookout Point
1958-11-16,766.81,Lookout Point
1958-11-17,765.81,Lookout Point
1958-11-18,764.81,Lookout Point
1958-11-19,775.16,Lookout Point
1958-11-20,781.46,Lookout Point
1958-11-21,780.76,Lookout Point
1958-11-22,779.76,Lookout Point
1958-11-23,778.76,Lookout Point
1958-11-24,777.76,Lookout Point
1958-11-25,776.76,Lookout Point
1958-11-26,775.76,Lookout Point
1958-11-27,774.76,Lookout Point
1958-11-28,773.76,Lookout Point
1958-11-29,772.76,Lookout Point
1958-11-30,771.58,Lookout Point
1958-12-01,770.58,Lookout Point
1958-12-02,769.58,Lookout Point
1958-12-03,768.58,Lookout Point
1958-12-04,767.58,Lookout Point
1958-12-05,766.58,Lookout Point
1958-12-06,765.58,Lookout Point
1958-12-07,764.58,Lookout Point
1958-12-08,763.58,Lookout Point
1958-12-09,762.58,Lookout Point
1958-12-10,761.58,Lookout Point
1958-12-11,763.28,Lookout Point
1958-12-12,767.53,Lookout Point
1958-12-13,766.53,Lookout Point
1958-12-14,774.69,Lookout Point
1958-12-15,780.41,Lookout Point
1958-12-16,784.79,Lookout Point
1958-12-17,788.11,Lookout Point
1958-12-18,790.92,Lookout Point
1958-12-19,792.9,Lookout Point
1958-12-20,795.18,Lookout Point
1958-12-21,797.11,Lookout Point
1958-12-22,800.81,Lookout Point
1958-12-23,804.13,Lookout Point
1958-12-24,807.3,Lookout Point
1958-12-25,809.32,Lookout Point
1958-12-26,810.48,Lookout Point
1958-12-27,811.65,Lookout Point
1958-12-28,812.31,Lookout Point
1958-12-29,813.46,Lookout Point
1958-12-30,814.99,Lookout Point
1958-12-31,816.61,Lookout Point
1959-01-01,817.99,Lookout Point
1959-01-02,819.3,Lookout Point
1959-01-03,820.31,Lookout Point
1959-01-04,821.17,Lookout Point
1959-01-05,821.95,Lookout Point
1959-01-06,822.65,Lookout Point
1959-01-07,823.39,Lookout Point
1959-01-08,824.23,Lookout Point
1959-01-09,825.1,Lookout Point
1959-01-10,825.1,Lookout Point
1959-01-11,825.1,Lookout Point
1959-01-12,826.74,Lookout Point
1959-01-13,828.16,Lookout Point
1959-01-14,829.67,Lookout Point
1959-01-15,830.54,Lookout Point
1959-01-16,831.14,Lookout Point
1959-01-17,831.55,Lookout Point
1959-01-18,831.55,Lookout Point
1959-01-19,831.27,Lookout Point
1959-01-20,830.68,Lookout Point
1959-01-21,829.98,Lookout Point
1959-01-22,829.05,Lookout Point
1959-01-23,828.19,Lookout Point
1959-01-24,827.68,Lookout Point
1959-01-25,827.62,Lookout Point
1959-01-26,829.25,Lookout Point
1959-01-27,833.79,Lookout Point
1959-01-28,840.03,Lookout Point
1959-01-29,841.01,Lookout Point
1959-01-30,840.54,Lookout Point
1959-01-31,839.3,Lookout Point
1959-02-01,837.8,Lookout Point
1959-02-02,836.42,Lookout Point
1959-02-03,835.08,Lookout Point
1959-02-04,834.08,Lookout Point
1959-02-05,833.67,Lookout Point
1959-02-06,833.87,Lookout Point
1959-02-07,834.92,Lookout Point
1959-02-08,836.01,Lookout Point
1959-02-09,836.52,Lookout Point
1959-02-10,837.26,Lookout Point
1959-02-11,837.64,Lookout Point
1959-02-12,838,Lookout Point
1959-02-13,838.67,Lookout Point
1959-02-14,839.82,Lookout Point
1959-02-15,841.29,Lookout Point
1959-02-16,843.21,Lookout Point
1959-02-17,845.7,Lookout Point
1959-02-18,847.82,Lookout Point
1959-02-19,849.82,Lookout Point
1959-02-20,851.63,Lookout Point
1959-02-21,853.34,Lookout Point
1959-02-22,854.89,Lookout Point
1959-02-23,856.3,Lookout Point
1959-02-24,857.58,Lookout Point
1959-02-25,858.43,Lookout Point
1959-02-26,859.31,Lookout Point
1959-02-27,860.18,Lookout Point
1959-02-28,861.28,Lookout Point
1959-03-01,862.47,Lookout Point
1959-03-02,863.4,Lookout Point
1959-03-03,864.31,Lookout Point
1959-03-04,865.12,Lookout Point
1959-03-05,865.85,Lookout Point
1959-03-06,866.63,Lookout Point
1959-03-07,867.52,Lookout Point
1959-03-08,868.32,Lookout Point
1959-03-09,868.9,Lookout Point
1959-03-10,869.46,Lookout Point
1959-03-11,870.16,Lookout Point
1959-03-12,870.86,Lookout Point
1959-03-13,871.68,Lookout Point
1959-03-14,872.59,Lookout Point
1959-03-15,873.46,Lookout Point
1959-03-16,874.1,Lookout Point
1959-03-17,874.73,Lookout Point
1959-03-18,875.48,Lookout Point
1959-03-19,876.32,Lookout Point
1959-03-20,877.06,Lookout Point
1959-03-21,878.1,Lookout Point
1959-03-22,879.16,Lookout Point
1959-03-23,880.01,Lookout Point
1959-03-24,880.84,Lookout Point
1959-03-25,881.82,Lookout Point
1959-03-26,883.29,Lookout Point
1959-03-27,884.87,Lookout Point
1959-03-28,886.54,Lookout Point
1959-03-29,888.29,Lookout Point
1959-03-30,890.54,Lookout Point
1959-03-31,892.67,Lookout Point
1959-04-01,894.43,Lookout Point
1959-04-02,895.48,Lookout Point
1959-04-03,896.07,Lookout Point
1959-04-04,895.9,Lookout Point
1959-04-05,894.9,Lookout Point
1959-04-06,893.9,Lookout Point
1959-04-07,893,Lookout Point
1959-04-08,892.9,Lookout Point
1959-04-09,893,Lookout Point
1959-04-10,893,Lookout Point
1959-04-11,892.89,Lookout Point
1959-04-12,892.58,Lookout Point
1959-04-13,892.22,Lookout Point
1959-04-14,891.86,Lookout Point
1959-04-15,891.45,Lookout Point
1959-04-16,890.97,Lookout Point
1959-04-17,890.44,Lookout Point
1959-04-18,889.96,Lookout Point
1959-04-19,889.4,Lookout Point
1959-04-20,888.87,Lookout Point
1959-04-21,888.29,Lookout Point
1959-04-22,887.78,Lookout Point
1959-04-23,887.27,Lookout Point
1959-04-24,886.69,Lookout Point
1959-04-25,886.19,Lookout Point
1959-04-26,885.94,Lookout Point
1959-04-27,885.88,Lookout Point
1959-04-28,885.57,Lookout Point
1959-04-29,885.66,Lookout Point
1959-04-30,886.14,Lookout Point
1959-05-01,886.74,Lookout Point
1959-05-02,887.29,Lookout Point
1959-05-03,887.78,Lookout Point
1959-05-04,888.18,Lookout Point
1959-05-05,888.74,Lookout Point
1959-05-06,889.51,Lookout Point
1959-05-07,890.19,Lookout Point
1959-05-08,890.8,Lookout Point
1959-05-09,891.42,Lookout Point
1959-05-10,892,Lookout Point
1959-05-11,892.49,Lookout Point
1959-05-12,892.91,Lookout Point
1959-05-13,893.37,Lookout Point
1959-05-14,893.94,Lookout Point
1959-05-15,894.51,Lookout Point
1959-05-16,894.97,Lookout Point
1959-05-17,895.44,Lookout Point
1959-05-18,895.99,Lookout Point
1959-05-19,896.56,Lookout Point
1959-05-20,897.05,Lookout Point
1959-05-21,897.28,Lookout Point
1959-05-22,897.11,Lookout Point
1959-05-23,896.79,Lookout Point
1959-05-24,896.35,Lookout Point
1959-05-25,895.95,Lookout Point
1959-05-26,895.64,Lookout Point
1959-05-27,895.46,Lookout Point
1959-05-28,895.28,Lookout Point
1959-05-29,895.08,Lookout Point
1959-05-30,894.64,Lookout Point
1959-05-31,894.03,Lookout Point
1959-06-01,893.43,Lookout Point
1959-06-02,892.83,Lookout Point
1959-06-03,892.23,Lookout Point
1959-06-04,891.64,Lookout Point
1959-06-05,891.38,Lookout Point
1959-06-06,891.58,Lookout Point
1959-06-07,891.39,Lookout Point
1959-06-08,891.38,Lookout Point
1959-06-09,891.59,Lookout Point
1959-06-10,891.79,Lookout Point
1959-06-11,891.61,Lookout Point
1959-06-12,891.01,Lookout Point
1959-06-13,890.4,Lookout Point
1959-06-14,889.75,Lookout Point
1959-06-15,889.05,Lookout Point
1959-06-16,888.76,Lookout Point
1959-06-17,888.78,Lookout Point
1959-06-18,888.8,Lookout Point
1959-06-19,888.81,Lookout Point
1959-06-20,888.81,Lookout Point
1959-06-21,888.79,Lookout Point
1959-06-22,888.73,Lookout Point
1959-06-23,888.65,Lookout Point
1959-06-24,888.58,Lookout Point
1959-06-25,888.36,Lookout Point
1959-06-26,888.16,Lookout Point
1959-06-27,887.88,Lookout Point
1959-06-28,887.67,Lookout Point
1959-06-29,887.56,Lookout Point
1959-06-30,887.45,Lookout Point
1959-07-01,887.33,Lookout Point
1959-07-02,887.15,Lookout Point
1959-07-03,886.93,Lookout Point
1959-07-04,886.75,Lookout Point
1959-07-05,886.55,Lookout Point
1959-07-06,886.36,Lookout Point
1959-07-07,885.84,Lookout Point
1959-07-08,884.91,Lookout Point
1959-07-09,883.91,Lookout Point
1959-07-10,882.91,Lookout Point
1959-07-11,881.91,Lookout Point
1959-07-12,880.91,Lookout Point
1959-07-13,879.91,Lookout Point
1959-07-14,878.91,Lookout Point
1959-07-15,877.91,Lookout Point
1959-07-16,876.91,Lookout Point
1959-07-17,875.91,Lookout Point
1959-07-18,874.91,Lookout Point
1959-07-19,873.91,Lookout Point
1959-07-20,872.91,Lookout Point
1959-07-21,871.91,Lookout Point
1959-07-22,870.91,Lookout Point
1959-07-23,869.91,Lookout Point
1959-07-24,868.91,Lookout Point
1959-07-25,867.91,Lookout Point
1959-07-26,866.91,Lookout Point
1959-07-27,865.91,Lookout Point
1959-07-28,864.91,Lookout Point
1959-07-29,863.91,Lookout Point
1959-07-30,862.91,Lookout Point
1959-07-31,861.91,Lookout Point
1959-08-01,860.91,Lookout Point
1959-08-02,859.91,Lookout Point
1959-08-03,858.91,Lookout Point
1959-08-04,857.91,Lookout Point
1959-08-05,856.91,Lookout Point
1959-08-06,855.91,Lookout Point
1959-08-07,854.91,Lookout Point
1959-08-08,853.91,Lookout Point
1959-08-09,852.91,Lookout Point
1959-08-10,851.91,Lookout Point
1959-08-11,850.91,Lookout Point
1959-08-12,849.91,Lookout Point
1959-08-13,848.91,Lookout Point
1959-08-14,847.91,Lookout Point
1959-08-15,846.91,Lookout Point
1959-08-16,845.91,Lookout Point
1959-08-17,844.91,Lookout Point
1959-08-18,843.91,Lookout Point
1959-08-19,842.91,Lookout Point
1959-08-20,841.91,Lookout Point
1959-08-21,840.91,Lookout Point
1959-08-22,839.91,Lookout Point
1959-08-23,838.91,Lookout Point
1959-08-24,837.91,Lookout Point
1959-08-25,836.91,Lookout Point
1959-08-26,835.91,Lookout Point
1959-08-27,834.91,Lookout Point
1959-08-28,833.91,Lookout Point
1959-08-29,832.91,Lookout Point
1959-08-30,831.91,Lookout Point
1959-08-31,830.91,Lookout Point
1959-09-01,829.91,Lookout Point
1959-09-02,828.91,Lookout Point
1959-09-03,827.91,Lookout Point
1959-09-04,826.91,Lookout Point
1959-09-05,825.91,Lookout Point
1959-09-06,824.91,Lookout Point
1959-09-07,823.91,Lookout Point
1959-09-08,822.91,Lookout Point
1959-09-09,821.91,Lookout Point
1959-09-10,820.91,Lookout Point
1959-09-11,819.91,Lookout Point
1959-09-12,818.91,Lookout Point
1959-09-13,817.91,Lookout Point
1959-09-14,816.91,Lookout Point
1959-09-15,815.91,Lookout Point
1959-09-16,814.91,Lookout Point
1959-09-17,813.91,Lookout Point
1959-09-18,812.91,Lookout Point
1959-09-19,811.91,Lookout Point
1959-09-20,810.91,Lookout Point
1959-09-21,809.91,Lookout Point
1959-09-22,808.91,Lookout Point
1959-09-23,807.91,Lookout Point
1959-09-24,806.91,Lookout Point
1959-09-25,805.91,Lookout Point
1959-09-26,805.4,Lookout Point
1959-09-27,804.4,Lookout Point
1959-09-28,803.4,Lookout Point
1959-09-29,802.4,Lookout Point
1959-09-30,801.4,Lookout Point
1959-10-01,800.4,Lookout Point
1959-10-02,799.4,Lookout Point
1959-10-03,798.4,Lookout Point
1959-10-04,797.4,Lookout Point
1959-10-05,796.4,Lookout Point
1959-10-06,795.4,Lookout Point
1959-10-07,794.4,Lookout Point
1959-10-08,793.47,Lookout Point
1959-10-09,793.53,Lookout Point
1959-10-10,792.53,Lookout Point
1959-10-11,791.53,Lookout Point
1959-10-12,790.53,Lookout Point
1959-10-13,789.53,Lookout Point
1959-10-14,788.53,Lookout Point
1959-10-15,787.53,Lookout Point
1959-10-16,786.53,Lookout Point
1959-10-17,785.53,Lookout Point
1959-10-18,784.53,Lookout Point
1959-10-19,783.53,Lookout Point
1959-10-20,782.53,Lookout Point
1959-10-21,781.53,Lookout Point
1959-10-22,780.53,Lookout Point
1959-10-23,779.53,Lookout Point
1959-10-24,778.53,Lookout Point
1959-10-25,777.53,Lookout Point
1959-10-26,776.53,Lookout Point
1959-10-27,775.53,Lookout Point
1959-10-28,774.53,Lookout Point
1959-10-29,773.53,Lookout Point
1959-10-30,772.53,Lookout Point
1959-10-31,771.53,Lookout Point
1959-11-01,770.53,Lookout Point
1959-11-02,769.53,Lookout Point
1959-11-03,768.53,Lookout Point
1959-11-04,767.53,Lookout Point
1959-11-05,766.53,Lookout Point
1959-11-06,765.53,Lookout Point
1959-11-07,764.53,Lookout Point
1959-11-08,763.53,Lookout Point
1959-11-09,762.53,Lookout Point
1959-11-10,761.53,Lookout Point
1959-11-11,760.53,Lookout Point
1959-11-12,759.53,Lookout Point
1959-11-13,758.53,Lookout Point
1959-11-14,757.53,Lookout Point
1959-11-15,757.02,Lookout Point
1959-11-16,756.02,Lookout Point
1959-11-17,755.02,Lookout Point
1959-11-18,754.02,Lookout Point
1959-11-19,753.02,Lookout Point
1959-11-20,752.02,Lookout Point
1959-11-21,751.02,Lookout Point
1959-11-22,750.02,Lookout Point
1959-11-23,750.22,Lookout Point
1959-11-24,750,Lookout Point
1959-11-25,750,Lookout Point
1959-11-26,750,Lookout Point
1959-11-27,750,Lookout Point
1959-11-28,750,Lookout Point
1959-11-29,750,Lookout Point
1959-11-30,750,Lookout Point
1959-12-01,750,Lookout Point
1959-12-02,750,Lookout Point
1959-12-03,750,Lookout Point
1959-12-04,749.99,Lookout Point
1959-12-05,749.99,Lookout Point
1959-12-06,749.99,Lookout Point
1959-12-07,749.99,Lookout Point
1959-12-08,749.99,Lookout Point
1959-12-09,749.99,Lookout Point
1959-12-10,749.99,Lookout Point
1959-12-11,749.99,Lookout Point
1959-12-12,749.99,Lookout Point
1959-12-13,749.99,Lookout Point
1959-12-14,755.48,Lookout Point
1959-12-15,761.11,Lookout Point
1959-12-16,766.03,Lookout Point
1959-12-17,770.36,Lookout Point
1959-12-18,774.26,Lookout Point
1959-12-19,777.68,Lookout Point
1959-12-20,780.84,Lookout Point
1959-12-21,782.34,Lookout Point
1959-12-22,782.61,Lookout Point
1959-12-23,782.61,Lookout Point
1959-12-24,782.61,Lookout Point
1959-12-25,782.82,Lookout Point
1959-12-26,782.85,Lookout Point
1959-12-27,782.85,Lookout Point
1959-12-28,782.85,Lookout Point
1959-12-29,782.85,Lookout Point
1959-12-30,782.85,Lookout Point
1959-12-31,782.85,Lookout Point
1960-01-01,782.85,Lookout Point
1960-01-02,782.85,Lookout Point
1960-01-03,782.85,Lookout Point
1960-01-04,782.85,Lookout Point
1960-01-05,782.85,Lookout Point
1960-01-06,782.85,Lookout Point
1960-01-07,782.85,Lookout Point
1960-01-08,783.06,Lookout Point
1960-01-09,783.4,Lookout Point
1960-01-10,783.52,Lookout Point
1960-01-11,783.73,Lookout Point
1960-01-12,783.93,Lookout Point
1960-01-13,784.04,Lookout Point
1960-01-14,784.06,Lookout Point
1960-01-15,784.06,Lookout Point
1960-01-16,784.06,Lookout Point
1960-01-17,784.23,Lookout Point
1960-01-18,784.65,Lookout Point
1960-01-19,785.12,Lookout Point
1960-01-20,785.49,Lookout Point
1960-01-21,785.89,Lookout Point
1960-01-22,786.26,Lookout Point
1960-01-23,786.69,Lookout Point
1960-01-24,787.35,Lookout Point
1960-01-25,788.3,Lookout Point
1960-01-26,789.72,Lookout Point
1960-01-27,790.94,Lookout Point
1960-01-28,792.03,Lookout Point
1960-01-29,793.38,Lookout Point
1960-01-30,795.2,Lookout Point
1960-01-31,796.55,Lookout Point
1960-02-01,797.67,Lookout Point
1960-02-02,799.74,Lookout Point
1960-02-03,801.37,Lookout Point
1960-02-04,802.95,Lookout Point
1960-02-05,804.57,Lookout Point
1960-02-06,806.4,Lookout Point
1960-02-07,811.46,Lookout Point
1960-02-08,818.93,Lookout Point
1960-02-09,826.92,Lookout Point
1960-02-10,832.97,Lookout Point
1960-02-11,837,Lookout Point
1960-02-12,840.18,Lookout Point
1960-02-13,843.43,Lookout Point
1960-02-14,846.1,Lookout Point
1960-02-15,848.95,Lookout Point
1960-02-16,850.7,Lookout Point
1960-02-17,852.17,Lookout Point
1960-02-18,853.65,Lookout Point
1960-02-19,854.97,Lookout Point
1960-02-20,856.06,Lookout Point
1960-02-21,857.08,Lookout Point
1960-02-22,857.99,Lookout Point
1960-02-23,858.81,Lookout Point
1960-02-24,859.57,Lookout Point
1960-02-25,860.33,Lookout Point
1960-02-26,861.07,Lookout Point
1960-02-27,861.73,Lookout Point
1960-02-28,862.32,Lookout Point
1960-02-29,862.87,Lookout Point
1960-03-01,863.48,Lookout Point
1960-03-02,864.08,Lookout Point
1960-03-03,864.78,Lookout Point
1960-03-04,865.9,Lookout Point
1960-03-05,868.73,Lookout Point
1960-03-06,872.09,Lookout Point
1960-03-07,876.28,Lookout Point
1960-03-08,880.14,Lookout Point
1960-03-09,883.1,Lookout Point
1960-03-10,885.94,Lookout Point
1960-03-11,887.86,Lookout Point
1960-03-12,888.58,Lookout Point
1960-03-13,889.29,Lookout Point
1960-03-14,890,Lookout Point
1960-03-15,890.7,Lookout Point
1960-03-16,891.4,Lookout Point
1960-03-17,892.05,Lookout Point
1960-03-18,892.72,Lookout Point
1960-03-19,893.15,Lookout Point
1960-03-20,893.41,Lookout Point
1960-03-21,894.03,Lookout Point
1960-03-22,894.18,Lookout Point
1960-03-23,893.7,Lookout Point
1960-03-24,893,Lookout Point
1960-03-25,892.81,Lookout Point
1960-03-26,893,Lookout Point
1960-03-27,893,Lookout Point
1960-03-28,893,Lookout Point
1960-03-29,893,Lookout Point
1960-03-30,894.04,Lookout Point
1960-03-31,894.62,Lookout Point
1960-04-01,895.1,Lookout Point
1960-04-02,895,Lookout Point
1960-04-03,894,Lookout Point
1960-04-04,893,Lookout Point
1960-04-05,893,Lookout Point
1960-04-06,893,Lookout Point
1960-04-07,893,Lookout Point
1960-04-08,893,Lookout Point
1960-04-09,893,Lookout Point
1960-04-10,893,Lookout Point
1960-04-11,893,Lookout Point
1960-04-12,893,Lookout Point
1960-04-13,893,Lookout Point
1960-04-14,893,Lookout Point
1960-04-15,893,Lookout Point
1960-04-16,893,Lookout Point
1960-04-17,893,Lookout Point
1960-04-18,893.94,Lookout Point
1960-04-19,895.37,Lookout Point
1960-04-20,897.25,Lookout Point
1960-04-21,899.53,Lookout Point
1960-04-22,901.47,Lookout Point
1960-04-23,903.18,Lookout Point
1960-04-24,904.74,Lookout Point
1960-04-25,906.1,Lookout Point
1960-04-26,907.4,Lookout Point
1960-04-27,908.66,Lookout Point
1960-04-28,909.92,Lookout Point
1960-04-29,911.12,Lookout Point
1960-04-30,912.02,Lookout Point
1960-05-01,912.64,Lookout Point
1960-05-02,913.28,Lookout Point
1960-05-03,913.95,Lookout Point
1960-05-04,914.72,Lookout Point
1960-05-05,915.43,Lookout Point
1960-05-06,916.04,Lookout Point
1960-05-07,917.59,Lookout Point
1960-05-08,919.19,Lookout Point
1960-05-09,919.95,Lookout Point
1960-05-10,920.92,Lookout Point
1960-05-11,921.85,Lookout Point
1960-05-12,923.55,Lookout Point
1960-05-13,925.4,Lookout Point
1960-05-14,926,Lookout Point
1960-05-15,926,Lookout Point
1960-05-16,926,Lookout Point
1960-05-17,926,Lookout Point
1960-05-18,926,Lookout Point
1960-05-19,926,Lookout Point
1960-05-20,926,Lookout Point
1960-05-21,926,Lookout Point
1960-05-22,926,Lookout Point
1960-05-23,926,Lookout Point
1960-05-24,926,Lookout Point
1960-05-25,926,Lookout Point
1960-05-26,926,Lookout Point
1960-05-27,926,Lookout Point
1960-05-28,926,Lookout Point
1960-05-29,926,Lookout Point
1960-05-30,925.18,Lookout Point
1960-05-31,924.18,Lookout Point
1960-06-01,923.18,Lookout Point
1960-06-02,922.18,Lookout Point
1960-06-03,921.18,Lookout Point
1960-06-04,920.18,Lookout Point
1960-06-05,919.18,Lookout Point
1960-06-06,918.18,Lookout Point
1960-06-07,917.18,Lookout Point
1960-06-08,916.18,Lookout Point
1960-06-09,915.18,Lookout Point
1960-06-10,914.18,Lookout Point
1960-06-11,913.18,Lookout Point
1960-06-12,912.18,Lookout Point
1960-06-13,911.18,Lookout Point
1960-06-14,910.18,Lookout Point
1960-06-15,909.18,Lookout Point
1960-06-16,908.18,Lookout Point
1960-06-17,907.18,Lookout Point
1960-06-18,906.18,Lookout Point
1960-06-19,905.18,Lookout Point
1960-06-20,904.18,Lookout Point
1960-06-21,903.18,Lookout Point
1960-06-22,902.18,Lookout Point
1960-06-23,901.18,Lookout Point
1960-06-24,900.18,Lookout Point
1960-06-25,899.18,Lookout Point
1960-06-26,898.18,Lookout Point
1960-06-27,897.18,Lookout Point
1960-06-28,896.18,Lookout Point
1960-06-29,895.18,Lookout Point
1960-06-30,894.18,Lookout Point
1960-07-01,893.18,Lookout Point
1960-07-02,892.18,Lookout Point
1960-07-03,891.18,Lookout Point
1960-07-04,890.18,Lookout Point
1960-07-05,889.18,Lookout Point
1960-07-06,888.18,Lookout Point
1960-07-07,887.18,Lookout Point
1960-07-08,886.18,Lookout Point
1960-07-09,885.18,Lookout Point
1960-07-10,884.18,Lookout Point
1960-07-11,883.18,Lookout Point
1960-07-12,882.18,Lookout Point
1960-07-13,881.18,Lookout Point
1960-07-14,880.18,Lookout Point
1960-07-15,879.18,Lookout Point
1960-07-16,878.18,Lookout Point
1960-07-17,877.18,Lookout Point
1960-07-18,876.18,Lookout Point
1960-07-19,875.18,Lookout Point
1960-07-20,874.18,Lookout Point
1960-07-21,873.18,Lookout Point
1960-07-22,872.18,Lookout Point
1960-07-23,871.18,Lookout Point
1960-07-24,870.18,Lookout Point
1960-07-25,869.18,Lookout Point
1960-07-26,868.18,Lookout Point
1960-07-27,867.18,Lookout Point
1960-07-28,866.18,Lookout Point
1960-07-29,865.18,Lookout Point
1960-07-30,864.18,Lookout Point
1960-07-31,863.18,Lookout Point
1960-08-01,862.18,Lookout Point
1960-08-02,861.18,Lookout Point
1960-08-03,860.18,Lookout Point
1960-08-04,859.18,Lookout Point
1960-08-05,858.18,Lookout Point
1960-08-06,857.18,Lookout Point
1960-08-07,856.18,Lookout Point
1960-08-08,855.18,Lookout Point
1960-08-09,854.18,Lookout Point
1960-08-10,853.18,Lookout Point
1960-08-11,852.18,Lookout Point
1960-08-12,851.18,Lookout Point
1960-08-13,850.18,Lookout Point
1960-08-14,849.18,Lookout Point
1960-08-15,848.18,Lookout Point
1960-08-16,847.18,Lookout Point
1960-08-17,846.18,Lookout Point
1960-08-18,845.18,Lookout Point
1960-08-19,844.18,Lookout Point
1960-08-20,843.18,Lookout Point
1960-08-21,842.18,Lookout Point
1960-08-22,841.18,Lookout Point
1960-08-23,840.18,Lookout Point
1960-08-24,839.18,Lookout Point
1960-08-25,838.18,Lookout Point
1960-08-26,837.18,Lookout Point
1960-08-27,836.18,Lookout Point
1960-08-28,835.18,Lookout Point
1960-08-29,834.18,Lookout Point
1960-08-30,833.18,Lookout Point
1960-08-31,832.18,Lookout Point
1960-09-01,831.18,Lookout Point
1960-09-02,830.18,Lookout Point
1960-09-03,829.18,Lookout Point
1960-09-04,828.18,Lookout Point
1960-09-05,827.18,Lookout Point
1960-09-06,826.18,Lookout Point
1960-09-07,825.18,Lookout Point
1960-09-08,824.18,Lookout Point
1960-09-09,823.18,Lookout Point
1960-09-10,822.18,Lookout Point
1960-09-11,821.18,Lookout Point
1960-09-12,820.18,Lookout Point
1960-09-13,819.18,Lookout Point
1960-09-14,818.18,Lookout Point
1960-09-15,817.18,Lookout Point
1960-09-16,816.18,Lookout Point
1960-09-17,815.18,Lookout Point
1960-09-18,814.18,Lookout Point
1960-09-19,813.18,Lookout Point
1960-09-20,812.18,Lookout Point
1960-09-21,811.18,Lookout Point
1960-09-22,810.18,Lookout Point
1960-09-23,809.18,Lookout Point
1960-09-24,808.18,Lookout Point
