WY,Days,DT,Date_Time,Stage_ngvd29,Stage_navd88
1982,4077,1982-02-12T00:00:00Z,"11 Feb 1982, 24:00",1543,1547.38
1982,4078,1982-02-13T00:00:00Z,"12 Feb 1982, 24:00",1543.8,1548.18
1982,4079,1982-02-14T00:00:00Z,"13 Feb 1982, 24:00",1544.6,1548.98
1982,4080,1982-02-15T00:00:00Z,"14 Feb 1982, 24:00",1555.8,1560.18
1982,4081,1982-02-16T00:00:00Z,"15 Feb 1982, 24:00",1571,1575.38
1982,4082,1982-02-17T00:00:00Z,"16 Feb 1982, 24:00",1582.3,1586.68
1982,4083,1982-02-18T00:00:00Z,"17 Feb 1982, 24:00",1594.9,1599.2800000000002
1982,4084,1982-02-19T00:00:00Z,"18 Feb 1982, 24:00",1605.4,1609.7800000000002
1982,4085,1982-02-20T00:00:00Z,"19 Feb 1982, 24:00",1618.4,1622.7800000000002
1982,4086,1982-02-21T00:00:00Z,"20 Feb 1982, 24:00",1632.6,1636.98
1982,4087,1982-02-22T00:00:00Z,"21 Feb 1982, 24:00",1648.6,1652.98
1982,4088,1982-02-23T00:00:00Z,"22 Feb 1982, 24:00",1656.8,1661.18
1982,4089,1982-02-24T00:00:00Z,"23 Feb 1982, 24:00",1657.4,1661.7800000000002
1982,4090,1982-02-25T00:00:00Z,"24 Feb 1982, 24:00",1653.2,1657.5800000000002
1982,4091,1982-02-26T00:00:00Z,"25 Feb 1982, 24:00",1647.7,1652.0800000000002
1982,4092,1982-02-27T00:00:00Z,"26 Feb 1982, 24:00",1641.5,1645.88
1982,4093,1982-02-28T00:00:00Z,"27 Feb 1982, 24:00",1634.9,1639.2800000000002
1982,4094,1982-03-01T00:00:00Z,"28 Feb 1982, 24:00",1627.8,1632.18
1982,4095,1982-03-02T00:00:00Z,"01 Mar 1982, 24:00",1620.5,1624.88
1982,4096,1982-03-03T00:00:00Z,"02 Mar 1982, 24:00",1617.7,1622.0800000000002
1982,4097,1982-03-04T00:00:00Z,"03 Mar 1982, 24:00",1619.5,1623.88
1982,4098,1982-03-05T00:00:00Z,"04 Mar 1982, 24:00",1620.4,1624.7800000000002
1982,4099,1982-03-06T00:00:00Z,"05 Mar 1982, 24:00",1621.2,1625.5800000000002
1982,4100,1982-03-07T00:00:00Z,"06 Mar 1982, 24:00",1621.7,1626.0800000000002
1982,4101,1982-03-08T00:00:00Z,"07 Mar 1982, 24:00",1621.9,1626.2800000000002
1982,4102,1982-03-09T00:00:00Z,"08 Mar 1982, 24:00",1622,1626.38
1982,4103,1982-03-10T00:00:00Z,"09 Mar 1982, 24:00",1622.1,1626.48
1982,4104,1982-03-11T00:00:00Z,"10 Mar 1982, 24:00",1623.5,1627.88
1982,4105,1982-03-12T00:00:00Z,"11 Mar 1982, 24:00",1624.8,1629.18
1982,4106,1982-03-13T00:00:00Z,"12 Mar 1982, 24:00",1626,1630.38
1982,4107,1982-03-14T00:00:00Z,"13 Mar 1982, 24:00",1626.9,1631.2800000000002
1982,4108,1982-03-15T00:00:00Z,"14 Mar 1982, 24:00",1627.4,1631.7800000000002
1982,4109,1982-03-16T00:00:00Z,"15 Mar 1982, 24:00",1627.8,1632.18
1982,4110,1982-03-17T00:00:00Z,"16 Mar 1982, 24:00",1629.2,1633.5800000000002
1982,4111,1982-03-18T00:00:00Z,"17 Mar 1982, 24:00",1630.6,1634.98
1982,4112,1982-03-19T00:00:00Z,"18 Mar 1982, 24:00",1631.7,1636.0800000000002
1982,4113,1982-03-20T00:00:00Z,"19 Mar 1982, 24:00",1632.8,1637.18
1982,4114,1982-03-21T00:00:00Z,"20 Mar 1982, 24:00",1633.8,1638.18
1982,4115,1982-03-22T00:00:00Z,"21 Mar 1982, 24:00",1634.6,1638.98
1982,4116,1982-03-23T00:00:00Z,"22 Mar 1982, 24:00",1635.4,1639.7800000000002
1982,4117,1982-03-24T00:00:00Z,"23 Mar 1982, 24:00",1636.2,1640.5800000000002
1982,4118,1982-03-25T00:00:00Z,"24 Mar 1982, 24:00",1637.2,1641.5800000000002
1982,4119,1982-03-26T00:00:00Z,"25 Mar 1982, 24:00",1637.9,1642.2800000000002
1982,4120,1982-03-27T00:00:00Z,"26 Mar 1982, 24:00",1638.7,1643.0800000000002
1982,4121,1982-03-28T00:00:00Z,"27 Mar 1982, 24:00",1639.6,1643.98
1982,4122,1982-03-29T00:00:00Z,"28 Mar 1982, 24:00",1640.6,1644.98
1982,4123,1982-03-30T00:00:00Z,"29 Mar 1982, 24:00",1641.5,1645.88
1982,4124,1982-03-31T00:00:00Z,"30 Mar 1982, 24:00",1642.4,1646.7800000000002
1982,4125,1982-04-01T00:00:00Z,"31 Mar 1982, 24:00",1643.2,1647.5800000000002
1982,4126,1982-04-02T00:00:00Z,"01 Apr 1982, 24:00",1644,1648.38
1982,4127,1982-04-03T00:00:00Z,"02 Apr 1982, 24:00",1644.8,1649.18
1982,4128,1982-04-04T00:00:00Z,"03 Apr 1982, 24:00",1645.6,1649.98
1982,4129,1982-04-05T00:00:00Z,"04 Apr 1982, 24:00",1646.4,1650.7800000000002
1982,4130,1982-04-06T00:00:00Z,"05 Apr 1982, 24:00",1647.1,1651.48
1982,4131,1982-04-07T00:00:00Z,"06 Apr 1982, 24:00",1647.8,1652.18
1982,4132,1982-04-08T00:00:00Z,"07 Apr 1982, 24:00",1648.4,1652.7800000000002
1982,4133,1982-04-09T00:00:00Z,"08 Apr 1982, 24:00",1648.9,1653.2800000000002
1982,4134,1982-04-10T00:00:00Z,"09 Apr 1982, 24:00",1649.5,1653.88
1982,4135,1982-04-11T00:00:00Z,"10 Apr 1982, 24:00",1650.1,1654.48
1982,4136,1982-04-12T00:00:00Z,"11 Apr 1982, 24:00",1651.9,1656.2800000000002
1982,4137,1982-04-13T00:00:00Z,"12 Apr 1982, 24:00",1654.8,1659.18
1982,4138,1982-04-14T00:00:00Z,"13 Apr 1982, 24:00",1657.5,1661.88
1982,4139,1982-04-15T00:00:00Z,"14 Apr 1982, 24:00",1660.8,1665.18
1982,4140,1982-04-16T00:00:00Z,"15 Apr 1982, 24:00",1662.5,1666.88
1982,4141,1982-04-17T00:00:00Z,"16 Apr 1982, 24:00",1663.5,1667.88
1982,4142,1982-04-18T00:00:00Z,"17 Apr 1982, 24:00",1664.9,1669.2800000000002
1982,4143,1982-04-19T00:00:00Z,"18 Apr 1982, 24:00",1666.3,1670.68
1982,4144,1982-04-20T00:00:00Z,"19 Apr 1982, 24:00",1667.4,1671.7800000000002
1982,4145,1982-04-21T00:00:00Z,"20 Apr 1982, 24:00",1668.4,1672.7800000000002
1982,4146,1982-04-22T00:00:00Z,"21 Apr 1982, 24:00",1669.3,1673.68
1982,4147,1982-04-23T00:00:00Z,"22 Apr 1982, 24:00",1670.3,1674.68
1982,4148,1982-04-24T00:00:00Z,"23 Apr 1982, 24:00",1672,1676.38
1982,4149,1982-04-25T00:00:00Z,"24 Apr 1982, 24:00",1673.9,1678.2800000000002
1982,4150,1982-04-26T00:00:00Z,"25 Apr 1982, 24:00",1675.7,1680.0800000000002
1982,4151,1982-04-27T00:00:00Z,"26 Apr 1982, 24:00",1677.3,1681.68
1982,4152,1982-04-28T00:00:00Z,"27 Apr 1982, 24:00",1678.1,1682.48
1982,4153,1982-04-29T00:00:00Z,"28 Apr 1982, 24:00",1678.9,1683.2800000000002
1982,4154,1982-04-30T00:00:00Z,"29 Apr 1982, 24:00",1679.8,1684.18
1982,4155,1982-05-01T00:00:00Z,"30 Apr 1982, 24:00",1680,1684.38
1982,4156,1982-05-02T00:00:00Z,"01 May 1982, 24:00",1680.2,1684.5800000000002
1982,4157,1982-05-03T00:00:00Z,"02 May 1982, 24:00",1681,1685.38
1982,4158,1982-05-04T00:00:00Z,"03 May 1982, 24:00",1681.7,1686.0800000000002
1982,4159,1982-05-05T00:00:00Z,"04 May 1982, 24:00",1682.4,1686.7800000000002
1982,4160,1982-05-06T00:00:00Z,"05 May 1982, 24:00",1682.9,1687.2800000000002
1982,4161,1982-05-07T00:00:00Z,"06 May 1982, 24:00",1683.3,1687.68
1982,4162,1982-05-08T00:00:00Z,"07 May 1982, 24:00",1683.9,1688.2800000000002
1982,4163,1982-05-09T00:00:00Z,"08 May 1982, 24:00",1685.1,1689.48
1982,4164,1982-05-10T00:00:00Z,"09 May 1982, 24:00",1686.2,1690.5800000000002
1982,4165,1982-05-11T00:00:00Z,"10 May 1982, 24:00",1687,1691.38
1982,4166,1982-05-12T00:00:00Z,"11 May 1982, 24:00",1687.4,1691.7800000000002
1982,4167,1982-05-13T00:00:00Z,"12 May 1982, 24:00",1687.6,1691.98
1982,4168,1982-05-14T00:00:00Z,"13 May 1982, 24:00",1688,1692.38
1982,4169,1982-05-15T00:00:00Z,"14 May 1982, 24:00",1688.4,1692.7800000000002
1982,4170,1982-05-16T00:00:00Z,"15 May 1982, 24:00",1688.9,1693.2800000000002
1982,4171,1982-05-17T00:00:00Z,"16 May 1982, 24:00",1689.5,1693.88
1982,4172,1982-05-18T00:00:00Z,"17 May 1982, 24:00",1690,1694.38
1982,4173,1982-05-19T00:00:00Z,"18 May 1982, 24:00",1690,1694.38
1982,4174,1982-05-20T00:00:00Z,"19 May 1982, 24:00",1689.7,1694.0800000000002
1982,4175,1982-05-21T00:00:00Z,"20 May 1982, 24:00",1689.7,1694.0800000000002
1982,4176,1982-05-22T00:00:00Z,"21 May 1982, 24:00",1690.1,1694.48
1982,4177,1982-05-23T00:00:00Z,"22 May 1982, 24:00",1690.2,1694.5800000000002
1982,4178,1982-05-24T00:00:00Z,"23 May 1982, 24:00",1690.2,1694.5800000000002
1982,4179,1982-05-25T00:00:00Z,"24 May 1982, 24:00",1690.1,1694.48
1982,4180,1982-05-26T00:00:00Z,"25 May 1982, 24:00",1690.6,1694.98
1982,4181,1982-05-27T00:00:00Z,"26 May 1982, 24:00",1691.2,1695.5800000000002
1982,4182,1982-05-28T00:00:00Z,"27 May 1982, 24:00",1691.1,1695.48
1982,4183,1982-05-29T00:00:00Z,"28 May 1982, 24:00",1691.1,1695.48
1982,4184,1982-05-30T00:00:00Z,"29 May 1982, 24:00",1691.2,1695.5800000000002
1982,4185,1982-05-31T00:00:00Z,"30 May 1982, 24:00",1691.4,1695.7800000000002
1982,4186,1982-06-01T00:00:00Z,"31 May 1982, 24:00",1691.6,1695.98
1982,4187,1982-06-02T00:00:00Z,"01 Jun 1982, 24:00",1691.6,1695.98
1982,4188,1982-06-03T00:00:00Z,"02 Jun 1982, 24:00",1691.6,1695.98
1982,4189,1982-06-04T00:00:00Z,"03 Jun 1982, 24:00",1691.6,1695.98
1982,4190,1982-06-05T00:00:00Z,"04 Jun 1982, 24:00",1691.6,1695.98
1982,4191,1982-06-06T00:00:00Z,"05 Jun 1982, 24:00",1691.6,1695.98
1982,4192,1982-06-07T00:00:00Z,"06 Jun 1982, 24:00",1691.6,1695.98
1982,4193,1982-06-08T00:00:00Z,"07 Jun 1982, 24:00",1691.5,1695.88
1982,4194,1982-06-09T00:00:00Z,"08 Jun 1982, 24:00",1691.4,1695.7800000000002
1982,4195,1982-06-10T00:00:00Z,"09 Jun 1982, 24:00",1691.5,1695.88
1982,4196,1982-06-11T00:00:00Z,"10 Jun 1982, 24:00",1691.6,1695.98
1982,4197,1982-06-12T00:00:00Z,"11 Jun 1982, 24:00",1691.6,1695.98
1982,4198,1982-06-13T00:00:00Z,"12 Jun 1982, 24:00",1691.9,1696.2800000000002
1982,4199,1982-06-14T00:00:00Z,"13 Jun 1982, 24:00",1691.7,1696.0800000000002
1982,4200,1982-06-15T00:00:00Z,"14 Jun 1982, 24:00",1691.6,1695.98
1982,4201,1982-06-16T00:00:00Z,"15 Jun 1982, 24:00",1691.6,1695.98
1982,4202,1982-06-17T00:00:00Z,"16 Jun 1982, 24:00",1691.6,1695.98
1982,4203,1982-06-18T00:00:00Z,"17 Jun 1982, 24:00",1691.6,1695.98
1982,4204,1982-06-19T00:00:00Z,"18 Jun 1982, 24:00",1691.6,1695.98
1982,4205,1982-06-20T00:00:00Z,"19 Jun 1982, 24:00",1691.8,1696.18
1982,4206,1982-06-21T00:00:00Z,"20 Jun 1982, 24:00",1691.7,1696.0800000000002
1982,4207,1982-06-22T00:00:00Z,"21 Jun 1982, 24:00",1691.6,1695.98
1982,4208,1982-06-23T00:00:00Z,"22 Jun 1982, 24:00",1691.5,1695.88
1982,4209,1982-06-24T00:00:00Z,"23 Jun 1982, 24:00",1691.4,1695.7800000000002
1982,4210,1982-06-25T00:00:00Z,"24 Jun 1982, 24:00",1691.4,1695.7800000000002
1982,4211,1982-06-26T00:00:00Z,"25 Jun 1982, 24:00",1691.4,1695.7800000000002
1982,4212,1982-06-27T00:00:00Z,"26 Jun 1982, 24:00",1691,1695.38
1982,4213,1982-06-28T00:00:00Z,"27 Jun 1982, 24:00",1690.8,1695.18
1982,4214,1982-06-29T00:00:00Z,"28 Jun 1982, 24:00",1690.5,1694.88
1982,4215,1982-06-30T00:00:00Z,"29 Jun 1982, 24:00",1690.5,1694.88
1982,4216,1982-07-01T00:00:00Z,"30 Jun 1982, 24:00",1690.1,1694.48
1982,4217,1982-07-02T00:00:00Z,"01 Jul 1982, 24:00",1690,1694.38
1982,4218,1982-07-03T00:00:00Z,"02 Jul 1982, 24:00",1690,1694.38
1982,4219,1982-07-04T00:00:00Z,"03 Jul 1982, 24:00",1690.2,1694.5800000000002
1982,4220,1982-07-05T00:00:00Z,"04 Jul 1982, 24:00",1690.2,1694.5800000000002
1982,4221,1982-07-06T00:00:00Z,"05 Jul 1982, 24:00",1690.1,1694.48
1982,4222,1982-07-07T00:00:00Z,"06 Jul 1982, 24:00",1690,1694.38
1982,4223,1982-07-08T00:00:00Z,"07 Jul 1982, 24:00",1690,1694.38
1982,4224,1982-07-09T00:00:00Z,"08 Jul 1982, 24:00",1690,1694.38
1982,4225,1982-07-10T00:00:00Z,"09 Jul 1982, 24:00",1690,1694.38
1982,4226,1982-07-11T00:00:00Z,"10 Jul 1982, 24:00",1690,1694.38
1982,4227,1982-07-12T00:00:00Z,"11 Jul 1982, 24:00",1690,1694.38
1982,4228,1982-07-13T00:00:00Z,"12 Jul 1982, 24:00",1690,1694.38
1982,4229,1982-07-14T00:00:00Z,"13 Jul 1982, 24:00",1690,1694.38
1982,4230,1982-07-15T00:00:00Z,"14 Jul 1982, 24:00",1690.1,1694.48
1982,4231,1982-07-16T00:00:00Z,"15 Jul 1982, 24:00",1690.1,1694.48
1982,4232,1982-07-17T00:00:00Z,"16 Jul 1982, 24:00",1690.1,1694.48
1982,4233,1982-07-18T00:00:00Z,"17 Jul 1982, 24:00",1690.1,1694.48
1982,4234,1982-07-19T00:00:00Z,"18 Jul 1982, 24:00",1690.1,1694.48
1982,4235,1982-07-20T00:00:00Z,"19 Jul 1982, 24:00",1690,1694.38
1982,4236,1982-07-21T00:00:00Z,"20 Jul 1982, 24:00",1690,1694.38
1982,4237,1982-07-22T00:00:00Z,"21 Jul 1982, 24:00",1690,1694.38
1982,4238,1982-07-23T00:00:00Z,"22 Jul 1982, 24:00",1690,1694.38
1982,4239,1982-07-24T00:00:00Z,"23 Jul 1982, 24:00",1690,1694.38
1982,4240,1982-07-25T00:00:00Z,"24 Jul 1982, 24:00",1690,1694.38
1982,4241,1982-07-26T00:00:00Z,"25 Jul 1982, 24:00",1690,1694.38
1982,4242,1982-07-27T00:00:00Z,"26 Jul 1982, 24:00",1690.1,1694.48
1982,4243,1982-07-28T00:00:00Z,"27 Jul 1982, 24:00",1690.1,1694.48
1982,4244,1982-07-29T00:00:00Z,"28 Jul 1982, 24:00",1690.1,1694.48
1982,4245,1982-07-30T00:00:00Z,"29 Jul 1982, 24:00",1690.1,1694.48
1982,4246,1982-07-31T00:00:00Z,"30 Jul 1982, 24:00",1689.2,1693.5800000000002
1982,4247,1982-08-01T00:00:00Z,"31 Jul 1982, 24:00",1688.3,1692.68
1982,4248,1982-08-02T00:00:00Z,"01 Aug 1982, 24:00",1687.4,1691.7800000000002
1982,4249,1982-08-03T00:00:00Z,"02 Aug 1982, 24:00",1686.5,1690.88
1982,4250,1982-08-04T00:00:00Z,"03 Aug 1982, 24:00",1685.6,1689.98
1982,4251,1982-08-05T00:00:00Z,"04 Aug 1982, 24:00",1684.7,1689.0800000000002
1982,4252,1982-08-06T00:00:00Z,"05 Aug 1982, 24:00",1683.7,1688.0800000000002
1982,4253,1982-08-07T00:00:00Z,"06 Aug 1982, 24:00",1682.8,1687.18
1982,4254,1982-08-08T00:00:00Z,"07 Aug 1982, 24:00",1681.8,1686.18
1982,4255,1982-08-09T00:00:00Z,"08 Aug 1982, 24:00",1680.8,1685.18
1982,4256,1982-08-10T00:00:00Z,"09 Aug 1982, 24:00",1679.9,1684.2800000000002
1982,4257,1982-08-11T00:00:00Z,"10 Aug 1982, 24:00",1678.9,1683.2800000000002
1982,4258,1982-08-12T00:00:00Z,"11 Aug 1982, 24:00",1678,1682.38
1982,4259,1982-08-13T00:00:00Z,"12 Aug 1982, 24:00",1677,1681.38
1982,4260,1982-08-14T00:00:00Z,"13 Aug 1982, 24:00",1676,1680.38
1982,4261,1982-08-15T00:00:00Z,"14 Aug 1982, 24:00",1675,1679.38
1982,4262,1982-08-16T00:00:00Z,"15 Aug 1982, 24:00",1674,1678.38
1982,4263,1982-08-17T00:00:00Z,"16 Aug 1982, 24:00",1672.9,1677.2800000000002
1982,4264,1982-08-18T00:00:00Z,"17 Aug 1982, 24:00",1671.9,1676.2800000000002
1982,4265,1982-08-19T00:00:00Z,"18 Aug 1982, 24:00",1670.8,1675.18
1982,4266,1982-08-20T00:00:00Z,"19 Aug 1982, 24:00",1669.7,1674.0800000000002
1982,4267,1982-08-21T00:00:00Z,"20 Aug 1982, 24:00",1668.6,1672.98
1982,4268,1982-08-22T00:00:00Z,"21 Aug 1982, 24:00",1667.5,1671.88
1982,4269,1982-08-23T00:00:00Z,"22 Aug 1982, 24:00",1666.4,1670.7800000000002
1982,4270,1982-08-24T00:00:00Z,"23 Aug 1982, 24:00",1665.3,1669.68
1982,4271,1982-08-25T00:00:00Z,"24 Aug 1982, 24:00",1664.1,1668.48
1982,4272,1982-08-26T00:00:00Z,"25 Aug 1982, 24:00",1663,1667.38
1982,4273,1982-08-27T00:00:00Z,"26 Aug 1982, 24:00",1661.8,1666.18
1982,4274,1982-08-28T00:00:00Z,"27 Aug 1982, 24:00",1660.6,1664.98
1982,4275,1982-08-29T00:00:00Z,"28 Aug 1982, 24:00",1659.4,1663.7800000000002
1982,4276,1982-08-30T00:00:00Z,"29 Aug 1982, 24:00",1658.2,1662.5800000000002
1982,4277,1982-08-31T00:00:00Z,"30 Aug 1982, 24:00",1657.1,1661.48
1982,4278,1982-09-01T00:00:00Z,"31 Aug 1982, 24:00",1655.9,1660.2800000000002
1982,4279,1982-09-02T00:00:00Z,"01 Sep 1982, 24:00",1654.7,1659.0800000000002
1982,4280,1982-09-03T00:00:00Z,"02 Sep 1982, 24:00",1653.4,1657.7800000000002
1982,4281,1982-09-04T00:00:00Z,"03 Sep 1982, 24:00",1652.2,1656.5800000000002
1982,4282,1982-09-05T00:00:00Z,"04 Sep 1982, 24:00",1650.9,1655.2800000000002
1982,4283,1982-09-06T00:00:00Z,"05 Sep 1982, 24:00",1649.6,1653.98
1982,4284,1982-09-07T00:00:00Z,"06 Sep 1982, 24:00",1648.3,1652.68
1982,4285,1982-09-08T00:00:00Z,"07 Sep 1982, 24:00",1647,1651.38
1982,4286,1982-09-09T00:00:00Z,"08 Sep 1982, 24:00",1645.6,1649.98
1982,4287,1982-09-10T00:00:00Z,"09 Sep 1982, 24:00",1644.3,1648.68
1982,4288,1982-09-11T00:00:00Z,"10 Sep 1982, 24:00",1643,1647.38
1982,4289,1982-09-12T00:00:00Z,"11 Sep 1982, 24:00",1641.6,1645.98
1982,4290,1982-09-13T00:00:00Z,"12 Sep 1982, 24:00",1640.5,1644.88
1982,4291,1982-09-14T00:00:00Z,"13 Sep 1982, 24:00",1639.3,1643.68
1982,4292,1982-09-15T00:00:00Z,"14 Sep 1982, 24:00",1638,1642.38
1982,4293,1982-09-16T00:00:00Z,"15 Sep 1982, 24:00",1636.8,1641.18
1982,4294,1982-09-17T00:00:00Z,"16 Sep 1982, 24:00",1635.3,1639.68
1982,4295,1982-09-18T00:00:00Z,"17 Sep 1982, 24:00",1633.9,1638.2800000000002
1982,4296,1982-09-19T00:00:00Z,"18 Sep 1982, 24:00",1632.4,1636.7800000000002
1982,4297,1982-09-20T00:00:00Z,"19 Sep 1982, 24:00",1631,1635.38
1982,4298,1982-09-21T00:00:00Z,"20 Sep 1982, 24:00",1629.8,1634.18
1982,4299,1982-09-22T00:00:00Z,"21 Sep 1982, 24:00",1628.5,1632.88
1982,4300,1982-09-23T00:00:00Z,"22 Sep 1982, 24:00",1627.1,1631.48
1982,4301,1982-09-24T00:00:00Z,"23 Sep 1982, 24:00",1625.7,1630.0800000000002
1982,4302,1982-09-25T00:00:00Z,"24 Sep 1982, 24:00",1624.1,1628.48
1982,4303,1982-09-26T00:00:00Z,"25 Sep 1982, 24:00",1622.7,1627.0800000000002
1982,4304,1982-09-27T00:00:00Z,"26 Sep 1982, 24:00",1621.2,1625.5800000000002
1982,4305,1982-09-28T00:00:00Z,"27 Sep 1982, 24:00",1619.8,1624.18
1982,4306,1982-09-29T00:00:00Z,"28 Sep 1982, 24:00",1618.3,1622.68
1982,4307,1982-09-30T00:00:00Z,"29 Sep 1982, 24:00",1617.4,1621.7800000000002
1983,4308,1982-10-01T00:00:00Z,"30 Sep 1982, 24:00",1616.3,1620.68
1983,4309,1982-10-02T00:00:00Z,"01 Oct 1982, 24:00",1614.9,1619.2800000000002
1983,4310,1982-10-03T00:00:00Z,"02 Oct 1982, 24:00",1613.5,1617.88
1983,4311,1982-10-04T00:00:00Z,"03 Oct 1982, 24:00",1612.1,1616.48
1983,4312,1982-10-05T00:00:00Z,"04 Oct 1982, 24:00",1610.6,1614.98
1983,4313,1982-10-06T00:00:00Z,"05 Oct 1982, 24:00",1609,1613.38
1983,4314,1982-10-07T00:00:00Z,"06 Oct 1982, 24:00",1607.4,1611.7800000000002
1983,4315,1982-10-08T00:00:00Z,"07 Oct 1982, 24:00",1606.4,1610.7800000000002
1983,4316,1982-10-09T00:00:00Z,"08 Oct 1982, 24:00",1605.8,1610.18
1983,4317,1982-10-10T00:00:00Z,"09 Oct 1982, 24:00",1605,1609.38
1983,4318,1982-10-11T00:00:00Z,"10 Oct 1982, 24:00",1604,1608.38
1983,4319,1982-10-12T00:00:00Z,"11 Oct 1982, 24:00",1602.7,1607.0800000000002
1983,4320,1982-10-13T00:00:00Z,"12 Oct 1982, 24:00",1601.3,1605.68
1983,4321,1982-10-14T00:00:00Z,"13 Oct 1982, 24:00",1600,1604.38
1983,4322,1982-10-15T00:00:00Z,"14 Oct 1982, 24:00",1598.3,1602.68
1983,4323,1982-10-16T00:00:00Z,"15 Oct 1982, 24:00",1596.6,1600.98
1983,4324,1982-10-17T00:00:00Z,"16 Oct 1982, 24:00",1594.9,1599.2800000000002
1983,4325,1982-10-18T00:00:00Z,"17 Oct 1982, 24:00",1593.7,1598.0800000000002
1983,4326,1982-10-19T00:00:00Z,"18 Oct 1982, 24:00",1592.7,1597.0800000000002
1983,4327,1982-10-20T00:00:00Z,"19 Oct 1982, 24:00",1591,1595.38
1983,4328,1982-10-21T00:00:00Z,"20 Oct 1982, 24:00",1589.2,1593.5800000000002
1983,4329,1982-10-22T00:00:00Z,"21 Oct 1982, 24:00",1587.3,1591.68
1983,4330,1982-10-23T00:00:00Z,"22 Oct 1982, 24:00",1585.4,1589.7800000000002
1983,4331,1982-10-24T00:00:00Z,"23 Oct 1982, 24:00",1584.5,1588.88
1983,4332,1982-10-25T00:00:00Z,"24 Oct 1982, 24:00",1583.8,1588.18
1983,4333,1982-10-26T00:00:00Z,"25 Oct 1982, 24:00",1582.6,1586.98
1983,4334,1982-10-27T00:00:00Z,"26 Oct 1982, 24:00",1581.5,1585.88
1983,4335,1982-10-28T00:00:00Z,"27 Oct 1982, 24:00",1580.5,1584.88
1983,4336,1982-10-29T00:00:00Z,"28 Oct 1982, 24:00",1579.4,1583.7800000000002
1983,4337,1982-10-30T00:00:00Z,"29 Oct 1982, 24:00",1579.8,1584.18
1983,4338,1982-10-31T00:00:00Z,"30 Oct 1982, 24:00",1584.7,1589.0800000000002
1983,4339,1982-11-01T00:00:00Z,"31 Oct 1982, 24:00",1586.4,1590.7800000000002
1983,4340,1982-11-02T00:00:00Z,"01 Nov 1982, 24:00",1586.8,1591.18
1983,4341,1982-11-03T00:00:00Z,"02 Nov 1982, 24:00",1586.4,1590.7800000000002
1983,4342,1982-11-04T00:00:00Z,"03 Nov 1982, 24:00",1585.6,1589.98
1983,4343,1982-11-05T00:00:00Z,"04 Nov 1982, 24:00",1584.6,1588.98
1983,4344,1982-11-06T00:00:00Z,"05 Nov 1982, 24:00",1583.5,1587.88
1983,4345,1982-11-07T00:00:00Z,"06 Nov 1982, 24:00",1582.8,1587.18
1983,4346,1982-11-08T00:00:00Z,"07 Nov 1982, 24:00",1582,1586.38
1983,4347,1982-11-09T00:00:00Z,"08 Nov 1982, 24:00",1581,1585.38
1983,4348,1982-11-10T00:00:00Z,"09 Nov 1982, 24:00",1579.9,1584.2800000000002
1983,4349,1982-11-11T00:00:00Z,"10 Nov 1982, 24:00",1578.6,1582.98
1983,4350,1982-11-12T00:00:00Z,"11 Nov 1982, 24:00",1577.2,1581.5800000000002
1983,4351,1982-11-13T00:00:00Z,"12 Nov 1982, 24:00",1575.7,1580.0800000000002
1983,4352,1982-11-14T00:00:00Z,"13 Nov 1982, 24:00",1574,1578.38
1983,4353,1982-11-15T00:00:00Z,"14 Nov 1982, 24:00",1572.3,1576.68
1983,4354,1982-11-16T00:00:00Z,"15 Nov 1982, 24:00",1570.5,1574.88
1983,4355,1982-11-17T00:00:00Z,"16 Nov 1982, 24:00",1568.7,1573.0800000000002
1983,4356,1982-11-18T00:00:00Z,"17 Nov 1982, 24:00",1567.1,1571.48
1983,4357,1982-11-19T00:00:00Z,"18 Nov 1982, 24:00",1566.1,1570.48
1983,4358,1982-11-20T00:00:00Z,"19 Nov 1982, 24:00",1565.9,1570.2800000000002
1983,4359,1982-11-21T00:00:00Z,"20 Nov 1982, 24:00",1565.8,1570.18
1983,4360,1982-11-22T00:00:00Z,"21 Nov 1982, 24:00",1565.4,1569.7800000000002
1983,4361,1982-11-23T00:00:00Z,"22 Nov 1982, 24:00",1564.5,1568.88
1983,4362,1982-11-24T00:00:00Z,"23 Nov 1982, 24:00",1563.4,1567.7800000000002
1983,4363,1982-11-25T00:00:00Z,"24 Nov 1982, 24:00",1562,1566.38
1983,4364,1982-11-26T00:00:00Z,"25 Nov 1982, 24:00",1560.5,1564.88
1983,4365,1982-11-27T00:00:00Z,"26 Nov 1982, 24:00",1558.9,1563.2800000000002
1983,4366,1982-11-28T00:00:00Z,"27 Nov 1982, 24:00",1557.4,1561.7800000000002
1983,4367,1982-11-29T00:00:00Z,"28 Nov 1982, 24:00",1556.2,1560.5800000000002
1983,4368,1982-11-30T00:00:00Z,"29 Nov 1982, 24:00",1556.2,1560.5800000000002
1983,4369,1982-12-01T00:00:00Z,"30 Nov 1982, 24:00",1557.2,1561.5800000000002
1983,4370,1982-12-02T00:00:00Z,"01 Dec 1982, 24:00",1557.5,1561.88
1983,4371,1982-12-03T00:00:00Z,"02 Dec 1982, 24:00",1554.2,1558.5800000000002
1983,4372,1982-12-04T00:00:00Z,"03 Dec 1982, 24:00",1556.6,1560.98
1983,4373,1982-12-05T00:00:00Z,"04 Dec 1982, 24:00",1567.2,1571.5800000000002
