Percent_Time_Exceedance,Elev_ft_88,Project,Operations
6.358,"1,694.90",Cougar,Observed - Truncated
6.3671,"1,694.90",Cougar,Observed - Truncated
6.3763,"1,694.90",Cougar,Observed - Truncated
6.3855,"1,694.90",Cougar,Observed - Truncated
6.3947,"1,694.90",Cougar,Observed - Truncated
6.4039,"1,694.80",Cougar,Observed - Truncated
6.4131,"1,694.80",Cougar,Observed - Truncated
6.4223,"1,694.80",Cougar,Observed - Truncated
6.4315,"1,694.80",Cougar,Observed - Truncated
6.4406,"1,694.80",Cougar,Observed - Truncated
6.4498,"1,694.80",Cougar,Observed - Truncated
6.459,"1,694.80",Cougar,Observed - Truncated
6.4682,"1,694.80",Cougar,Observed - Truncated
6.4774,"1,694.80",Cougar,Observed - Truncated
6.4866,"1,694.80",Cougar,Observed - Truncated
6.4958,"1,694.80",Cougar,Observed - Truncated
6.505,"1,694.80",Cougar,Observed - Truncated
6.5141,"1,694.80",Cougar,Observed - Truncated
6.5233,"1,694.80",Cougar,Observed - Truncated
6.5325,"1,694.80",Cougar,Observed - Truncated
6.5417,"1,694.80",Cougar,Observed - Truncated
6.5509,"1,694.80",Cougar,Observed - Truncated
6.5601,"1,694.80",Cougar,Observed - Truncated
6.5693,"1,694.80",Cougar,Observed - Truncated
6.5785,"1,694.80",Cougar,Observed - Truncated
6.5877,"1,694.80",Cougar,Observed - Truncated
6.5968,"1,694.80",Cougar,Observed - Truncated
6.606,"1,694.80",Cougar,Observed - Truncated
6.6152,"1,694.80",Cougar,Observed - Truncated
6.6244,"1,694.80",Cougar,Observed - Truncated
6.6336,"1,694.80",Cougar,Observed - Truncated
6.6428,"1,694.80",Cougar,Observed - Truncated
6.652,"1,694.80",Cougar,Observed - Truncated
6.6612,"1,694.80",Cougar,Observed - Truncated
6.6703,"1,694.80",Cougar,Observed - Truncated
6.6795,"1,694.80",Cougar,Observed - Truncated
6.6887,"1,694.80",Cougar,Observed - Truncated
6.6979,"1,694.80",Cougar,Observed - Truncated
6.7071,"1,694.80",Cougar,Observed - Truncated
6.7163,"1,694.80",Cougar,Observed - Truncated
6.7255,"1,694.80",Cougar,Observed - Truncated
6.7347,"1,694.80",Cougar,Observed - Truncated
6.7438,"1,694.80",Cougar,Observed - Truncated
6.753,"1,694.80",Cougar,Observed - Truncated
6.7622,"1,694.80",Cougar,Observed - Truncated
6.7714,"1,694.80",Cougar,Observed - Truncated
6.7806,"1,694.80",Cougar,Observed - Truncated
6.7898,"1,694.80",Cougar,Observed - Truncated
6.799,"1,694.80",Cougar,Observed - Truncated
6.8082,"1,694.80",Cougar,Observed - Truncated
6.8173,"1,694.80",Cougar,Observed - Truncated
6.8265,"1,694.80",Cougar,Observed - Truncated
6.8357,"1,694.80",Cougar,Observed - Truncated
6.8449,"1,694.80",Cougar,Observed - Truncated
6.8541,"1,694.80",Cougar,Observed - Truncated
6.8633,"1,694.80",Cougar,Observed - Truncated
6.8725,"1,694.80",Cougar,Observed - Truncated
6.8817,"1,694.80",Cougar,Observed - Truncated
6.8908,"1,694.80",Cougar,Observed - Truncated
6.9,"1,694.80",Cougar,Observed - Truncated
6.9092,"1,694.70",Cougar,Observed - Truncated
6.9184,"1,694.70",Cougar,Observed - Truncated
6.9276,"1,694.70",Cougar,Observed - Truncated
6.9368,"1,694.70",Cougar,Observed - Truncated
6.946,"1,694.70",Cougar,Observed - Truncated
6.9552,"1,694.70",Cougar,Observed - Truncated
6.9644,"1,694.70",Cougar,Observed - Truncated
6.9735,"1,694.70",Cougar,Observed - Truncated
6.9827,"1,694.70",Cougar,Observed - Truncated
6.9919,"1,694.70",Cougar,Observed - Truncated
7.0011,"1,694.70",Cougar,Observed - Truncated
7.0103,"1,694.70",Cougar,Observed - Truncated
7.0195,"1,694.70",Cougar,Observed - Truncated
7.0287,"1,694.70",Cougar,Observed - Truncated
7.0379,"1,694.70",Cougar,Observed - Truncated
7.047,"1,694.70",Cougar,Observed - Truncated
7.0562,"1,694.70",Cougar,Observed - Truncated
7.0654,"1,694.70",Cougar,Observed - Truncated
7.0746,"1,694.70",Cougar,Observed - Truncated
7.0838,"1,694.70",Cougar,Observed - Truncated
7.093,"1,694.70",Cougar,Observed - Truncated
7.1022,"1,694.70",Cougar,Observed - Truncated
7.1114,"1,694.70",Cougar,Observed - Truncated
7.1205,"1,694.70",Cougar,Observed - Truncated
7.1297,"1,694.70",Cougar,Observed - Truncated
7.1389,"1,694.70",Cougar,Observed - Truncated
7.1481,"1,694.70",Cougar,Observed - Truncated
7.1573,"1,694.70",Cougar,Observed - Truncated
7.1665,"1,694.70",Cougar,Observed - Truncated
7.1757,"1,694.70",Cougar,Observed - Truncated
7.1849,"1,694.70",Cougar,Observed - Truncated
7.194,"1,694.70",Cougar,Observed - Truncated
7.2032,"1,694.70",Cougar,Observed - Truncated
7.2124,"1,694.70",Cougar,Observed - Truncated
7.2216,"1,694.70",Cougar,Observed - Truncated
7.2308,"1,694.70",Cougar,Observed - Truncated
7.24,"1,694.70",Cougar,Observed - Truncated
7.2492,"1,694.70",Cougar,Observed - Truncated
7.2584,"1,694.70",Cougar,Observed - Truncated
7.2675,"1,694.70",Cougar,Observed - Truncated
7.2767,"1,694.70",Cougar,Observed - Truncated
7.2859,"1,694.70",Cougar,Observed - Truncated
7.2951,"1,694.70",Cougar,Observed - Truncated
7.3043,"1,694.70",Cougar,Observed - Truncated
7.3135,"1,694.70",Cougar,Observed - Truncated
7.3227,"1,694.70",Cougar,Observed - Truncated
7.3319,"1,694.70",Cougar,Observed - Truncated
7.3411,"1,694.70",Cougar,Observed - Truncated
7.3502,"1,694.70",Cougar,Observed - Truncated
7.3594,"1,694.70",Cougar,Observed - Truncated
7.3686,"1,694.70",Cougar,Observed - Truncated
7.3778,"1,694.70",Cougar,Observed - Truncated
7.387,"1,694.70",Cougar,Observed - Truncated
7.3962,"1,694.70",Cougar,Observed - Truncated
7.4054,"1,694.70",Cougar,Observed - Truncated
7.4146,"1,694.70",Cougar,Observed - Truncated
7.4237,"1,694.70",Cougar,Observed - Truncated
7.4329,"1,694.70",Cougar,Observed - Truncated
7.4421,"1,694.70",Cougar,Observed - Truncated
7.4513,"1,694.70",Cougar,Observed - Truncated
7.4605,"1,694.70",Cougar,Observed - Truncated
7.4697,"1,694.70",Cougar,Observed - Truncated
7.4789,"1,694.70",Cougar,Observed - Truncated
7.4881,"1,694.70",Cougar,Observed - Truncated
7.4972,"1,694.70",Cougar,Observed - Truncated
7.5064,"1,694.70",Cougar,Observed - Truncated
7.5156,"1,694.70",Cougar,Observed - Truncated
7.5248,"1,694.70",Cougar,Observed - Truncated
7.534,"1,694.70",Cougar,Observed - Truncated
7.5432,"1,694.70",Cougar,Observed - Truncated
7.5524,"1,694.70",Cougar,Observed - Truncated
7.5616,"1,694.70",Cougar,Observed - Truncated
7.5707,"1,694.70",Cougar,Observed - Truncated
7.5799,"1,694.70",Cougar,Observed - Truncated
7.5891,"1,694.70",Cougar,Observed - Truncated
7.5983,"1,694.70",Cougar,Observed - Truncated
7.6075,"1,694.70",Cougar,Observed - Truncated
7.6167,"1,694.70",Cougar,Observed - Truncated
7.6259,"1,694.70",Cougar,Observed - Truncated
7.6351,"1,694.70",Cougar,Observed - Truncated
7.6442,"1,694.70",Cougar,Observed - Truncated
7.6534,"1,694.60",Cougar,Observed - Truncated
7.6626,"1,694.60",Cougar,Observed - Truncated
7.6718,"1,694.60",Cougar,Observed - Truncated
7.681,"1,694.60",Cougar,Observed - Truncated
7.6902,"1,694.60",Cougar,Observed - Truncated
7.6994,"1,694.60",Cougar,Observed - Truncated
7.7086,"1,694.60",Cougar,Observed - Truncated
7.7178,"1,694.60",Cougar,Observed - Truncated
7.7269,"1,694.60",Cougar,Observed - Truncated
7.7361,"1,694.60",Cougar,Observed - Truncated
7.7453,"1,694.60",Cougar,Observed - Truncated
7.7545,"1,694.60",Cougar,Observed - Truncated
7.7637,"1,694.60",Cougar,Observed - Truncated
7.7729,"1,694.60",Cougar,Observed - Truncated
7.7821,"1,694.60",Cougar,Observed - Truncated
7.7913,"1,694.60",Cougar,Observed - Truncated
7.8004,"1,694.60",Cougar,Observed - Truncated
7.8096,"1,694.60",Cougar,Observed - Truncated
7.8188,"1,694.60",Cougar,Observed - Truncated
7.828,"1,694.60",Cougar,Observed - Truncated
7.8372,"1,694.60",Cougar,Observed - Truncated
7.8464,"1,694.60",Cougar,Observed - Truncated
7.8556,"1,694.60",Cougar,Observed - Truncated
7.8648,"1,694.60",Cougar,Observed - Truncated
7.8739,"1,694.60",Cougar,Observed - Truncated
7.8831,"1,694.60",Cougar,Observed - Truncated
7.8923,"1,694.60",Cougar,Observed - Truncated
7.9015,"1,694.60",Cougar,Observed - Truncated
7.9107,"1,694.60",Cougar,Observed - Truncated
7.9199,"1,694.60",Cougar,Observed - Truncated
7.9291,"1,694.60",Cougar,Observed - Truncated
7.9383,"1,694.60",Cougar,Observed - Truncated
7.9474,"1,694.60",Cougar,Observed - Truncated
7.9566,"1,694.60",Cougar,Observed - Truncated
7.9658,"1,694.60",Cougar,Observed - Truncated
7.975,"1,694.60",Cougar,Observed - Truncated
7.9842,"1,694.60",Cougar,Observed - Truncated
7.9934,"1,694.60",Cougar,Observed - Truncated
8.0026,"1,694.60",Cougar,Observed - Truncated
8.0118,"1,694.60",Cougar,Observed - Truncated
8.0209,"1,694.60",Cougar,Observed - Truncated
8.0301,"1,694.60",Cougar,Observed - Truncated
8.0393,"1,694.60",Cougar,Observed - Truncated
8.0485,"1,694.60",Cougar,Observed - Truncated
8.0577,"1,694.60",Cougar,Observed - Truncated
8.0669,"1,694.60",Cougar,Observed - Truncated
8.0761,"1,694.60",Cougar,Observed - Truncated
8.0853,"1,694.60",Cougar,Observed - Truncated
8.0945,"1,694.60",Cougar,Observed - Truncated
8.1036,"1,694.60",Cougar,Observed - Truncated
8.1128,"1,694.60",Cougar,Observed - Truncated
8.122,"1,694.60",Cougar,Observed - Truncated
8.1312,"1,694.60",Cougar,Observed - Truncated
8.1404,"1,694.60",Cougar,Observed - Truncated
8.1496,"1,694.60",Cougar,Observed - Truncated
8.1588,"1,694.60",Cougar,Observed - Truncated
8.168,"1,694.60",Cougar,Observed - Truncated
8.1771,"1,694.60",Cougar,Observed - Truncated
8.1863,"1,694.60",Cougar,Observed - Truncated
8.1955,"1,694.60",Cougar,Observed - Truncated
8.2047,"1,694.60",Cougar,Observed - Truncated
8.2139,"1,694.60",Cougar,Observed - Truncated
8.2231,"1,694.60",Cougar,Observed - Truncated
8.2323,"1,694.60",Cougar,Observed - Truncated
8.2415,"1,694.60",Cougar,Observed - Truncated
8.2506,"1,694.60",Cougar,Observed - Truncated
8.2598,"1,694.60",Cougar,Observed - Truncated
8.269,"1,694.60",Cougar,Observed - Truncated
8.2782,"1,694.60",Cougar,Observed - Truncated
8.2874,"1,694.60",Cougar,Observed - Truncated
8.2966,"1,694.60",Cougar,Observed - Truncated
8.3058,"1,694.60",Cougar,Observed - Truncated
8.315,"1,694.60",Cougar,Observed - Truncated
8.3241,"1,694.60",Cougar,Observed - Truncated
8.3333,"1,694.60",Cougar,Observed - Truncated
8.3425,"1,694.60",Cougar,Observed - Truncated
8.3517,"1,694.60",Cougar,Observed - Truncated
8.3609,"1,694.60",Cougar,Observed - Truncated
8.3701,"1,694.60",Cougar,Observed - Truncated
8.3793,"1,694.60",Cougar,Observed - Truncated
8.3885,"1,694.60",Cougar,Observed - Truncated
8.3976,"1,694.60",Cougar,Observed - Truncated
8.4068,"1,694.60",Cougar,Observed - Truncated
8.416,"1,694.60",Cougar,Observed - Truncated
8.4252,"1,694.60",Cougar,Observed - Truncated
8.4344,"1,694.60",Cougar,Observed - Truncated
8.4436,"1,694.60",Cougar,Observed - Truncated
8.4528,"1,694.60",Cougar,Observed - Truncated
8.462,"1,694.60",Cougar,Observed - Truncated
8.4712,"1,694.60",Cougar,Observed - Truncated
8.4803,"1,694.60",Cougar,Observed - Truncated
8.4895,"1,694.60",Cougar,Observed - Truncated
8.4987,"1,694.60",Cougar,Observed - Truncated
8.5079,"1,694.60",Cougar,Observed - Truncated
8.5171,"1,694.60",Cougar,Observed - Truncated
8.5263,"1,694.60",Cougar,Observed - Truncated
8.5355,"1,694.60",Cougar,Observed - Truncated
8.5447,"1,694.60",Cougar,Observed - Truncated
8.5538,"1,694.60",Cougar,Observed - Truncated
8.563,"1,694.60",Cougar,Observed - Truncated
8.5722,"1,694.60",Cougar,Observed - Truncated
8.5814,"1,694.60",Cougar,Observed - Truncated
8.5906,"1,694.60",Cougar,Observed - Truncated
8.5998,"1,694.60",Cougar,Observed - Truncated
8.609,"1,694.60",Cougar,Observed - Truncated
8.6182,"1,694.50",Cougar,Observed - Truncated
8.6273,"1,694.50",Cougar,Observed - Truncated
8.6365,"1,694.50",Cougar,Observed - Truncated
8.6457,"1,694.50",Cougar,Observed - Truncated
8.6549,"1,694.50",Cougar,Observed - Truncated
8.6641,"1,694.50",Cougar,Observed - Truncated
8.6733,"1,694.50",Cougar,Observed - Truncated
8.6825,"1,694.50",Cougar,Observed - Truncated
8.6917,"1,694.50",Cougar,Observed - Truncated
8.7008,"1,694.50",Cougar,Observed - Truncated
8.71,"1,694.50",Cougar,Observed - Truncated
8.7192,"1,694.50",Cougar,Observed - Truncated
8.7284,"1,694.50",Cougar,Observed - Truncated
8.7376,"1,694.50",Cougar,Observed - Truncated
8.7468,"1,694.50",Cougar,Observed - Truncated
8.756,"1,694.50",Cougar,Observed - Truncated
8.7652,"1,694.50",Cougar,Observed - Truncated
8.7743,"1,694.50",Cougar,Observed - Truncated
8.7835,"1,694.50",Cougar,Observed - Truncated
8.7927,"1,694.50",Cougar,Observed - Truncated
8.8019,"1,694.50",Cougar,Observed - Truncated
8.8111,"1,694.50",Cougar,Observed - Truncated
8.8203,"1,694.50",Cougar,Observed - Truncated
8.8295,"1,694.50",Cougar,Observed - Truncated
8.8387,"1,694.50",Cougar,Observed - Truncated
8.8478,"1,694.50",Cougar,Observed - Truncated
8.857,"1,694.50",Cougar,Observed - Truncated
8.8662,"1,694.50",Cougar,Observed - Truncated
8.8754,"1,694.50",Cougar,Observed - Truncated
8.8846,"1,694.50",Cougar,Observed - Truncated
8.8938,"1,694.50",Cougar,Observed - Truncated
8.903,"1,694.50",Cougar,Observed - Truncated
8.9122,"1,694.50",Cougar,Observed - Truncated
8.9214,"1,694.50",Cougar,Observed - Truncated
8.9305,"1,694.50",Cougar,Observed - Truncated
8.9397,"1,694.50",Cougar,Observed - Truncated
8.9489,"1,694.50",Cougar,Observed - Truncated
8.9581,"1,694.50",Cougar,Observed - Truncated
8.9673,"1,694.50",Cougar,Observed - Truncated
8.9765,"1,694.50",Cougar,Observed - Truncated
8.9857,"1,694.50",Cougar,Observed - Truncated
8.9949,"1,694.50",Cougar,Observed - Truncated
9.004,"1,694.50",Cougar,Observed - Truncated
9.0132,"1,694.50",Cougar,Observed - Truncated
9.0224,"1,694.50",Cougar,Observed - Truncated
9.0316,"1,694.50",Cougar,Observed - Truncated
9.0408,"1,694.50",Cougar,Observed - Truncated
9.05,"1,694.50",Cougar,Observed - Truncated
9.0592,"1,694.50",Cougar,Observed - Truncated
9.0684,"1,694.50",Cougar,Observed - Truncated
9.0775,"1,694.50",Cougar,Observed - Truncated
9.0867,"1,694.50",Cougar,Observed - Truncated
9.0959,"1,694.50",Cougar,Observed - Truncated
9.1051,"1,694.50",Cougar,Observed - Truncated
9.1143,"1,694.50",Cougar,Observed - Truncated
9.1235,"1,694.50",Cougar,Observed - Truncated
9.1327,"1,694.50",Cougar,Observed - Truncated
9.1419,"1,694.50",Cougar,Observed - Truncated
9.151,"1,694.50",Cougar,Observed - Truncated
9.1602,"1,694.50",Cougar,Observed - Truncated
9.1694,"1,694.50",Cougar,Observed - Truncated
9.1786,"1,694.50",Cougar,Observed - Truncated
9.1878,"1,694.50",Cougar,Observed - Truncated
9.197,"1,694.50",Cougar,Observed - Truncated
9.2062,"1,694.50",Cougar,Observed - Truncated
9.2154,"1,694.50",Cougar,Observed - Truncated
9.2246,"1,694.50",Cougar,Observed - Truncated
9.2337,"1,694.50",Cougar,Observed - Truncated
9.2429,"1,694.50",Cougar,Observed - Truncated
9.2521,"1,694.50",Cougar,Observed - Truncated
9.2613,"1,694.50",Cougar,Observed - Truncated
9.2705,"1,694.50",Cougar,Observed - Truncated
9.2797,"1,694.50",Cougar,Observed - Truncated
9.2889,"1,694.50",Cougar,Observed - Truncated
9.2981,"1,694.50",Cougar,Observed - Truncated
9.3072,"1,694.50",Cougar,Observed - Truncated
9.3164,"1,694.50",Cougar,Observed - Truncated
9.3256,"1,694.50",Cougar,Observed - Truncated
9.3348,"1,694.50",Cougar,Observed - Truncated
9.344,"1,694.50",Cougar,Observed - Truncated
9.3532,"1,694.50",Cougar,Observed - Truncated
9.3624,"1,694.50",Cougar,Observed - Truncated
9.3716,"1,694.50",Cougar,Observed - Truncated
9.3807,"1,694.50",Cougar,Observed - Truncated
9.3899,"1,694.50",Cougar,Observed - Truncated
9.3991,"1,694.50",Cougar,Observed - Truncated
9.4083,"1,694.50",Cougar,Observed - Truncated
9.4175,"1,694.50",Cougar,Observed - Truncated
9.4267,"1,694.50",Cougar,Observed - Truncated
9.4359,"1,694.50",Cougar,Observed - Truncated
9.4451,"1,694.50",Cougar,Observed - Truncated
9.4542,"1,694.50",Cougar,Observed - Truncated
9.4634,"1,694.50",Cougar,Observed - Truncated
9.4726,"1,694.50",Cougar,Observed - Truncated
9.4818,"1,694.50",Cougar,Observed - Truncated
9.491,"1,694.50",Cougar,Observed - Truncated
9.5002,"1,694.50",Cougar,Observed - Truncated
9.5094,"1,694.50",Cougar,Observed - Truncated
9.5186,"1,694.50",Cougar,Observed - Truncated
9.5277,"1,694.50",Cougar,Observed - Truncated
9.5369,"1,694.50",Cougar,Observed - Truncated
9.5461,"1,694.50",Cougar,Observed - Truncated
9.5553,"1,694.50",Cougar,Observed - Truncated
9.5645,"1,694.50",Cougar,Observed - Truncated
9.5737,"1,694.50",Cougar,Observed - Truncated
9.5829,"1,694.50",Cougar,Observed - Truncated
9.5921,"1,694.50",Cougar,Observed - Truncated
9.6012,"1,694.50",Cougar,Observed - Truncated
9.6104,"1,694.50",Cougar,Observed - Truncated
9.6196,"1,694.50",Cougar,Observed - Truncated
9.6288,"1,694.50",Cougar,Observed - Truncated
9.638,"1,694.50",Cougar,Observed - Truncated
9.6472,"1,694.50",Cougar,Observed - Truncated
9.6564,"1,694.50",Cougar,Observed - Truncated
9.6656,"1,694.50",Cougar,Observed - Truncated
9.6748,"1,694.50",Cougar,Observed - Truncated
9.6839,"1,694.50",Cougar,Observed - Truncated
9.6931,"1,694.50",Cougar,Observed - Truncated
9.7023,"1,694.50",Cougar,Observed - Truncated
9.7115,"1,694.50",Cougar,Observed - Truncated
9.7207,"1,694.50",Cougar,Observed - Truncated
9.7299,"1,694.50",Cougar,Observed - Truncated
9.7391,"1,694.50",Cougar,Observed - Truncated
9.7483,"1,694.50",Cougar,Observed - Truncated
9.7574,"1,694.50",Cougar,Observed - Truncated
9.7666,"1,694.50",Cougar,Observed - Truncated
9.7758,"1,694.50",Cougar,Observed - Truncated
9.785,"1,694.50",Cougar,Observed - Truncated
9.7942,"1,694.50",Cougar,Observed - Truncated
9.8034,"1,694.50",Cougar,Observed - Truncated
9.8126,"1,694.50",Cougar,Observed - Truncated
9.8218,"1,694.50",Cougar,Observed - Truncated
9.8309,"1,694.50",Cougar,Observed - Truncated
9.8401,"1,694.50",Cougar,Observed - Truncated
9.8493,"1,694.50",Cougar,Observed - Truncated
9.8585,"1,694.50",Cougar,Observed - Truncated
9.8677,"1,694.50",Cougar,Observed - Truncated
9.8769,"1,694.50",Cougar,Observed - Truncated
9.8861,"1,694.50",Cougar,Observed - Truncated
9.8953,"1,694.50",Cougar,Observed - Truncated
9.9044,"1,694.50",Cougar,Observed - Truncated
9.9136,"1,694.50",Cougar,Observed - Truncated
9.9228,"1,694.50",Cougar,Observed - Truncated
9.932,"1,694.50",Cougar,Observed - Truncated
9.9412,"1,694.50",Cougar,Observed - Truncated
9.9504,"1,694.50",Cougar,Observed - Truncated
9.9596,"1,694.50",Cougar,Observed - Truncated
9.9688,"1,694.50",Cougar,Observed - Truncated
9.9779,"1,694.50",Cougar,Observed - Truncated
9.9871,"1,694.50",Cougar,Observed - Truncated
9.9963,"1,694.50",Cougar,Observed - Truncated
10.006,"1,694.50",Cougar,Observed - Truncated
10.015,"1,694.50",Cougar,Observed - Truncated
10.024,"1,694.50",Cougar,Observed - Truncated
10.033,"1,694.50",Cougar,Observed - Truncated
10.042,"1,694.50",Cougar,Observed - Truncated
10.051,"1,694.50",Cougar,Observed - Truncated
10.061,"1,694.50",Cougar,Observed - Truncated
10.07,"1,694.50",Cougar,Observed - Truncated
10.079,"1,694.50",Cougar,Observed - Truncated
10.088,"1,694.50",Cougar,Observed - Truncated
10.097,"1,694.50",Cougar,Observed - Truncated
10.107,"1,694.50",Cougar,Observed - Truncated
10.116,"1,694.50",Cougar,Observed - Truncated
10.125,"1,694.50",Cougar,Observed - Truncated
10.134,"1,694.50",Cougar,Observed - Truncated
10.143,"1,694.50",Cougar,Observed - Truncated
10.153,"1,694.50",Cougar,Observed - Truncated
10.162,"1,694.50",Cougar,Observed - Truncated
10.171,"1,694.50",Cougar,Observed - Truncated
10.18,"1,694.50",Cougar,Observed - Truncated
10.189,"1,694.50",Cougar,Observed - Truncated
10.198,"1,694.50",Cougar,Observed - Truncated
10.208,"1,694.50",Cougar,Observed - Truncated
10.217,"1,694.50",Cougar,Observed - Truncated
10.226,"1,694.50",Cougar,Observed - Truncated
10.235,"1,694.50",Cougar,Observed - Truncated
10.244,"1,694.50",Cougar,Observed - Truncated
10.254,"1,694.50",Cougar,Observed - Truncated
10.263,"1,694.50",Cougar,Observed - Truncated
10.272,"1,694.50",Cougar,Observed - Truncated
10.281,"1,694.50",Cougar,Observed - Truncated
10.29,"1,694.50",Cougar,Observed - Truncated
10.3,"1,694.40",Cougar,Observed - Truncated
10.309,"1,694.40",Cougar,Observed - Truncated
10.318,"1,694.40",Cougar,Observed - Truncated
10.327,"1,694.40",Cougar,Observed - Truncated
10.336,"1,694.40",Cougar,Observed - Truncated
10.345,"1,694.40",Cougar,Observed - Truncated
10.355,"1,694.40",Cougar,Observed - Truncated
10.364,"1,694.40",Cougar,Observed - Truncated
10.373,"1,694.40",Cougar,Observed - Truncated
10.382,"1,694.40",Cougar,Observed - Truncated
10.391,"1,694.40",Cougar,Observed - Truncated
10.401,"1,694.40",Cougar,Observed - Truncated
10.41,"1,694.40",Cougar,Observed - Truncated
10.419,"1,694.40",Cougar,Observed - Truncated
10.428,"1,694.40",Cougar,Observed - Truncated
10.437,"1,694.40",Cougar,Observed - Truncated
10.447,"1,694.40",Cougar,Observed - Truncated
10.456,"1,694.40",Cougar,Observed - Truncated
10.465,"1,694.40",Cougar,Observed - Truncated
10.474,"1,694.40",Cougar,Observed - Truncated
10.483,"1,694.40",Cougar,Observed - Truncated
10.492,"1,694.40",Cougar,Observed - Truncated
10.502,"1,694.40",Cougar,Observed - Truncated
10.511,"1,694.40",Cougar,Observed - Truncated
10.52,"1,694.40",Cougar,Observed - Truncated
10.529,"1,694.40",Cougar,Observed - Truncated
10.538,"1,694.40",Cougar,Observed - Truncated
10.548,"1,694.40",Cougar,Observed - Truncated
10.557,"1,694.40",Cougar,Observed - Truncated
10.566,"1,694.40",Cougar,Observed - Truncated
10.575,"1,694.40",Cougar,Observed - Truncated
10.584,"1,694.40",Cougar,Observed - Truncated
10.594,"1,694.40",Cougar,Observed - Truncated
10.603,"1,694.40",Cougar,Observed - Truncated
10.612,"1,694.40",Cougar,Observed - Truncated
10.621,"1,694.40",Cougar,Observed - Truncated
10.63,"1,694.40",Cougar,Observed - Truncated
10.639,"1,694.40",Cougar,Observed - Truncated
10.649,"1,694.40",Cougar,Observed - Truncated
10.658,"1,694.40",Cougar,Observed - Truncated
10.667,"1,694.40",Cougar,Observed - Truncated
10.676,"1,694.40",Cougar,Observed - Truncated
10.685,"1,694.40",Cougar,Observed - Truncated
10.695,"1,694.40",Cougar,Observed - Truncated
10.704,"1,694.40",Cougar,Observed - Truncated
10.713,"1,694.40",Cougar,Observed - Truncated
10.722,"1,694.40",Cougar,Observed - Truncated
10.731,"1,694.40",Cougar,Observed - Truncated
10.741,"1,694.40",Cougar,Observed - Truncated
10.75,"1,694.40",Cougar,Observed - Truncated
10.759,"1,694.40",Cougar,Observed - Truncated
10.768,"1,694.40",Cougar,Observed - Truncated
10.777,"1,694.40",Cougar,Observed - Truncated
10.786,"1,694.40",Cougar,Observed - Truncated
10.796,"1,694.40",Cougar,Observed - Truncated
10.805,"1,694.40",Cougar,Observed - Truncated
10.814,"1,694.40",Cougar,Observed - Truncated
10.823,"1,694.40",Cougar,Observed - Truncated
10.832,"1,694.40",Cougar,Observed - Truncated
10.842,"1,694.40",Cougar,Observed - Truncated
10.851,"1,694.40",Cougar,Observed - Truncated
10.86,"1,694.40",Cougar,Observed - Truncated
10.869,"1,694.40",Cougar,Observed - Truncated
10.878,"1,694.40",Cougar,Observed - Truncated
10.888,"1,694.40",Cougar,Observed - Truncated
10.897,"1,694.40",Cougar,Observed - Truncated
10.906,"1,694.40",Cougar,Observed - Truncated
10.915,"1,694.40",Cougar,Observed - Truncated
10.924,"1,694.40",Cougar,Observed - Truncated
10.933,"1,694.40",Cougar,Observed - Truncated
10.943,"1,694.40",Cougar,Observed - Truncated
10.952,"1,694.40",Cougar,Observed - Truncated
10.961,"1,694.40",Cougar,Observed - Truncated
10.97,"1,694.40",Cougar,Observed - Truncated
10.979,"1,694.40",Cougar,Observed - Truncated
10.989,"1,694.40",Cougar,Observed - Truncated
10.998,"1,694.40",Cougar,Observed - Truncated
11.007,"1,694.40",Cougar,Observed - Truncated
11.016,"1,694.40",Cougar,Observed - Truncated
11.025,"1,694.40",Cougar,Observed - Truncated
11.035,"1,694.40",Cougar,Observed - Truncated
11.044,"1,694.40",Cougar,Observed - Truncated
11.053,"1,694.40",Cougar,Observed - Truncated
11.062,"1,694.40",Cougar,Observed - Truncated
11.071,"1,694.40",Cougar,Observed - Truncated
11.08,"1,694.40",Cougar,Observed - Truncated
11.09,"1,694.40",Cougar,Observed - Truncated
11.099,"1,694.40",Cougar,Observed - Truncated
11.108,"1,694.40",Cougar,Observed - Truncated
11.117,"1,694.40",Cougar,Observed - Truncated
11.126,"1,694.40",Cougar,Observed - Truncated
11.136,"1,694.40",Cougar,Observed - Truncated
11.145,"1,694.40",Cougar,Observed - Truncated
11.154,"1,694.40",Cougar,Observed - Truncated
11.163,"1,694.40",Cougar,Observed - Truncated
11.172,"1,694.40",Cougar,Observed - Truncated
11.182,"1,694.40",Cougar,Observed - Truncated
11.191,"1,694.40",Cougar,Observed - Truncated
11.2,"1,694.40",Cougar,Observed - Truncated
11.209,"1,694.40",Cougar,Observed - Truncated
11.218,"1,694.40",Cougar,Observed - Truncated
11.227,"1,694.40",Cougar,Observed - Truncated
11.237,"1,694.40",Cougar,Observed - Truncated
11.246,"1,694.40",Cougar,Observed - Truncated
11.255,"1,694.40",Cougar,Observed - Truncated
11.264,"1,694.40",Cougar,Observed - Truncated
11.273,"1,694.40",Cougar,Observed - Truncated
11.283,"1,694.40",Cougar,Observed - Truncated
11.292,"1,694.40",Cougar,Observed - Truncated
11.301,"1,694.40",Cougar,Observed - Truncated
11.31,"1,694.40",Cougar,Observed - Truncated
11.319,"1,694.40",Cougar,Observed - Truncated
11.329,"1,694.40",Cougar,Observed - Truncated
11.338,"1,694.40",Cougar,Observed - Truncated
11.347,"1,694.40",Cougar,Observed - Truncated
