Date,Time,Inflow,Storage,Elevation,Outflow,Hydro
1/9/3000,1:00,728.5,39929.1,1502.6,836.7,Dec-64
1/9/3000,1:15,748,39927.1,1502.6,833.8,Dec-64
1/9/3000,1:30,766.7,39925.5,1502.6,831.5,Dec-64
1/9/3000,1:45,782.8,39924.3,1502.6,829.8,Dec-64
1/9/3000,2:00,795.2,39923.5,1502.6,828.5,Dec-64
1/9/3000,2:15,803.2,39922.9,1502.6,827.7,Dec-64
1/9/3000,2:30,806.3,39922.5,1502.6,827,Dec-64
1/9/3000,2:45,804.9,39922,1502.6,826.3,Dec-64
1/9/3000,3:00,800,39921.5,1502.6,825.6,Dec-64
1/9/3000,3:15,792.9,39920.9,1502.6,824.7,Dec-64
1/9/3000,3:30,784.9,39920.2,1502.6,823.7,Dec-64
1/9/3000,3:45,777.2,39919.3,1502.6,822.4,Dec-64
1/9/3000,4:00,769.6,39918.3,1502.6,820.9,Dec-64
1/9/3000,4:15,762.2,39917.2,1502.6,819.3,Dec-64
1/9/3000,4:30,754.9,39916,1502.6,817.4,Dec-64
1/9/3000,4:45,747.8,39914.6,1502.6,815.4,Dec-64
1/9/3000,5:00,740.8,39913.2,1502.6,813.3,Dec-64
1/9/3000,5:15,735.2,39911.7,1502.6,811,Dec-64
1/9/3000,5:30,733.4,39910.1,1502.6,808.7,Dec-64
1/9/3000,5:45,736.9,39908.6,1502.5,806.5,Dec-64
1/9/3000,6:00,747,39907.3,1502.5,804.6,Dec-64
1/9/3000,6:15,764.9,39906.3,1502.5,803.1,Dec-64
1/9/3000,6:30,791.1,39905.8,1502.5,802.4,Dec-64
1/9/3000,6:45,825.2,39905.9,1502.5,802.5,Dec-64
1/9/3000,7:00,865.9,39906.8,1502.5,803.8,Dec-64
1/9/3000,7:15,912,39908.5,1502.5,806.4,Dec-64
1/9/3000,7:30,961.2,39911.2,1502.6,810.3,Dec-64
1/9/3000,7:45,1012.2,39914.8,1502.6,815.6,Dec-64
1/9/3000,8:00,1064.7,39919.3,1502.6,822.3,Dec-64
1/9/3000,8:15,1117.1,39924.8,1502.6,830.4,Dec-64
1/9/3000,8:30,1166.9,39931.1,1502.7,839.7,Dec-64
1/9/3000,8:45,1212.2,39938.2,1502.7,850.2,Dec-64
1/9/3000,9:00,1251.9,39946,1502.7,861.7,Dec-64
1/9/3000,9:15,1285,39954.3,1502.8,873.9,Dec-64
1/9/3000,9:30,1311.3,39962.9,1502.8,886.7,Dec-64
1/9/3000,9:45,1331.4,39971.7,1502.9,899.7,Dec-64
1/9/3000,10:00,1346.4,39980.7,1502.9,912.9,Dec-64
1/9/3000,10:15,1358.9,39989.6,1502.9,926.1,Dec-64
1/9/3000,10:30,1372.8,39998.6,1503,939.3,Dec-64
1/9/3000,10:45,1390.5,40007.6,1503,952.6,Dec-64
1/9/3000,11:00,1413,40016.7,1503.1,966.1,Dec-64
1/9/3000,11:15,1438.8,40026.1,1503.1,979.9,Dec-64
1/9/3000,11:30,1464.6,40035.7,1503.2,994.1,Dec-64
1/9/3000,11:45,1486.9,40045.5,1503.2,1008.5,Dec-64
1/9/3000,12:00,1503,40055.4,1503.3,1023.2,Dec-64
1/9/3000,12:15,1510.1,40065.2,1503.3,1037.7,Dec-64
1/9/3000,12:30,1506.5,40074.8,1503.4,1051.8,Dec-64
1/9/3000,12:45,1492.7,40083.9,1503.4,1065.3,Dec-64
1/9/3000,13:00,1470.6,40092.4,1503.5,1077.8,Dec-64
1/9/3000,13:15,1443,40100.1,1503.5,1089.1,Dec-64
1/9/3000,13:30,1413.6,40107,1503.5,1099.3,Dec-64
1/9/3000,13:45,1384.6,40113.1,1503.6,1108.3,Dec-64
1/9/3000,14:00,1356,40118.4,1503.6,1116.2,Dec-64
1/9/3000,14:15,1328,40123,1503.6,1123,Dec-64
1/9/3000,14:30,1301.2,40126.9,1503.6,1128.7,Dec-64
1/9/3000,14:45,1276.2,40130.2,1503.6,1133.5,Dec-64
1/9/3000,15:00,1253.4,40132.9,1503.7,1137.5,Dec-64
1/9/3000,15:15,1233,40135,1503.7,1140.7,Dec-64
1/9/3000,15:30,1215.1,40136.7,1503.7,1143.2,Dec-64
1/9/3000,15:45,1199.6,40138,1503.7,1145.1,Dec-64
1/9/3000,16:00,1186,40139,1503.7,1146.5,Dec-64
1/9/3000,16:15,1175.4,40139.7,1503.7,1147.6,Dec-64
1/9/3000,16:30,1169.7,40140.2,1503.7,1148.3,Dec-64
1/9/3000,16:45,1170.2,40140.6,1503.7,1149,Dec-64
1/9/3000,17:00,1177.8,40141.1,1503.7,1149.7,Dec-64
1/9/3000,17:15,1193,40141.9,1503.7,1150.8,Dec-64
1/9/3000,17:30,1215.1,40142.9,1503.7,1152.4,Dec-64
1/9/3000,17:45,1242.7,40144.5,1503.7,1154.7,Dec-64
1/9/3000,18:00,1273.8,40146.6,1503.7,1157.8,Dec-64
1/9/3000,18:15,1305,40149.3,1503.7,1161.7,Dec-64
1/9/3000,18:30,1331.7,40152.5,1503.8,1166.4,Dec-64
1/9/3000,18:45,1350.9,40156,1503.8,1171.7,Dec-64
1/9/3000,19:00,1362.1,40159.8,1503.8,1177.2,Dec-64
1/9/3000,19:15,1364.7,40163.6,1503.8,1182.8,Dec-64
1/9/3000,19:30,1359.1,40167.2,1503.8,1188.2,Dec-64
1/9/3000,19:45,1346.4,40170.6,1503.8,1193.2,Dec-64
1/9/3000,20:00,1327.8,40173.5,1503.9,1197.5,Dec-64
1/9/3000,20:15,1304.8,40175.9,1503.9,1201,Dec-64
1/9/3000,20:30,1279.9,40177.8,1503.9,1203.8,Dec-64
1/9/3000,20:45,1254.5,40179.1,1503.9,1205.7,Dec-64
1/9/3000,21:00,1228.8,40179.8,1503.9,1206.8,Dec-64
1/9/3000,21:15,1203.2,40180,1503.9,1207.1,Dec-64
1/9/3000,21:30,1178.1,40179.6,1503.9,1206.6,Dec-64
1/9/3000,21:45,1153.7,40178.8,1503.9,1205.3,Dec-64
1/9/3000,22:00,1130.1,40177.5,1503.9,1203.4,Dec-64
1/9/3000,22:15,1107.1,40175.8,1503.9,1200.9,Dec-64
1/9/3000,22:30,1084.7,40173.7,1503.9,1197.7,Dec-64
1/9/3000,22:45,1063,40171.1,1503.8,1194,Dec-64
1/9/3000,23:00,1041.9,40168.3,1503.8,1189.8,Dec-64
1/1/3000,0:00,5134,42896.9,1517.4,5134,Feb-96
1/1/3000,0:15,5111,42896.6,1517.4,5133.7,Feb-96
1/1/3000,0:30,5088.1,42895.9,1517.4,5132.8,Feb-96
1/1/3000,0:45,5065.3,42894.8,1517.4,5131.2,Feb-96
1/1/3000,1:00,5042.7,42893.2,1517.4,5129.1,Feb-96
1/1/3000,1:15,5020.1,42891.2,1517.4,5126.5,Feb-96
1/1/3000,1:30,4997.6,42888.8,1517.4,5123.3,Feb-96
1/1/3000,1:45,4975.2,42886.1,1517.3,5119.5,Feb-96
1/1/3000,2:00,4953,42882.9,1517.3,5115.3,Feb-96
1/1/3000,2:15,4930.8,42879.4,1517.3,5110.6,Feb-96
1/1/3000,2:30,4908.7,42875.5,1517.3,5105.4,Feb-96
1/1/3000,2:45,4886.7,42871.2,1517.3,5099.7,Feb-96
1/1/3000,3:00,4864.9,42866.7,1517.2,5093.6,Feb-96
1/1/3000,3:15,4843.1,42861.8,1517.2,5087,Feb-96
1/1/3000,3:30,4821.4,42856.6,1517.2,5080.1,Feb-96
1/1/3000,3:45,4799.8,42851.1,1517.2,5072.8,Feb-96
1/1/3000,4:00,4778.3,42845.3,1517.1,5065,Feb-96
1/1/3000,4:15,4756.9,42839.3,1517.1,5056.9,Feb-96
1/1/3000,4:30,4735.6,42832.9,1517.1,5048.4,Feb-96
1/1/3000,4:45,4714.4,42826.3,1517,5039.6,Feb-96
1/1/3000,5:00,4693.3,42819.5,1517,5030.5,Feb-96
1/1/3000,5:15,4672.3,42812.4,1517,5021,Feb-96
1/1/3000,5:30,4651.4,42805.1,1516.9,5011.2,Feb-96
1/1/3000,5:45,4630.6,42797.5,1516.9,5001.1,Feb-96
1/1/3000,6:00,4609.8,42789.8,1516.9,4990.7,Feb-96
1/1/3000,6:15,4589.2,42781.8,1516.8,4980,Feb-96
1/1/3000,6:30,4568.6,42773.6,1516.8,4969.1,Feb-96
1/1/3000,6:45,4548.2,42765.3,1516.7,4957.9,Feb-96
1/1/3000,7:00,4527.8,42756.7,1516.7,4946.5,Feb-96
1/1/3000,7:15,4507.5,42748,1516.7,4934.8,Feb-96
1/1/3000,7:30,4487.4,42739.1,1516.6,4922.8,Feb-96
1/1/3000,7:45,4467.3,42730,1516.6,4910.7,Feb-96
1/1/3000,8:00,4447.3,42720.7,1516.5,4898.3,Feb-96
1/1/3000,8:15,4427.4,42711.3,1516.5,4885.8,Feb-96
1/1/3000,8:30,4407.5,42701.8,1516.4,4873,Feb-96
1/1/3000,8:45,4387.8,42692.1,1516.4,4860,Feb-96
1/1/3000,9:00,4368.2,42682.3,1516.3,4846.9,Feb-96
1/1/3000,9:15,4348.6,42672.3,1516.3,4833.6,Feb-96
1/1/3000,9:30,4329.1,42662.3,1516.2,4820.1,Feb-96
1/1/3000,9:45,4309.7,42652.1,1516.2,4806.4,Feb-96
1/1/3000,10:00,4290.5,42641.7,1516.1,4792.6,Feb-96
1/1/3000,10:15,4271.2,42631.3,1516.1,4778.7,Feb-96
1/1/3000,10:30,4252.1,42620.8,1516,4764.6,Feb-96
1/1/3000,10:45,4233.1,42610.1,1516,4750.3,Feb-96
1/1/3000,11:00,4214.1,42599.4,1515.9,4736,Feb-96
1/1/3000,11:15,4195.3,42588.6,1515.9,4721.5,Feb-96
1/1/3000,11:30,4176.5,42577.7,1515.8,4706.9,Feb-96
1/1/3000,11:45,4157.8,42566.7,1515.7,4692.2,Feb-96
1/1/3000,12:00,4139.2,42555.6,1515.7,4677.3,Feb-96
1/1/3000,12:15,4120.6,42544.4,1515.6,4662.4,Feb-96
1/1/3000,12:30,4102.2,42533.2,1515.6,4647.4,Feb-96
1/1/3000,12:45,4083.8,42521.9,1515.5,4632.3,Feb-96
1/1/3000,13:00,4065.5,42510.5,1515.5,4617.1,Feb-96
1/1/3000,13:15,4047.3,42499.1,1515.4,4601.8,Feb-96
1/1/3000,13:30,4029.2,42487.6,1515.4,4586.4,Feb-96
1/1/3000,13:45,4011.2,42476.1,1515.3,4571,Feb-96
1/1/3000,14:00,3993.2,42464.5,1515.2,4555.5,Feb-96
1/1/3000,14:15,3975.4,42452.9,1515.2,4539.9,Feb-96
1/1/3000,14:30,3957.6,42441.2,1515.1,4524.2,Feb-96
1/1/3000,14:45,3939.9,42429.4,1515.1,4508.5,Feb-96
1/1/3000,15:00,3922.2,42417.7,1515,4492.8,Feb-96
1/1/3000,15:15,3904.7,42405.9,1514.9,4477,Feb-96
1/1/3000,15:30,3887.2,42394,1514.9,4461.2,Feb-96
1/1/3000,15:45,3869.8,42382.1,1514.8,4445.3,Feb-96
1/1/3000,16:00,3852.5,42370.2,1514.8,4429.3,Feb-96
1/1/3000,16:15,3835.3,42358.3,1514.7,4413.4,Feb-96
1/1/3000,16:30,3818.2,42346.4,1514.7,4397.4,Feb-96
1/1/3000,16:45,3801.1,42334.4,1514.6,4381.4,Feb-96
1/1/3000,17:00,3784.1,42322.4,1514.5,4365.3,Feb-96
1/1/3000,17:15,3767.2,42310.4,1514.5,4349.2,Feb-96
1/1/3000,17:30,3750.4,42298.3,1514.4,4333.1,Feb-96
1/1/3000,17:45,3733.6,42286.3,1514.4,4315.7,Feb-96
1/1/3000,18:00,3716.9,42274.3,1514.3,4298,Feb-96
1/1/3000,18:15,3700.3,42262.3,1514.2,4280.3,Feb-96
1/1/3000,18:30,3683.7,42250.3,1514.2,4262.6,Feb-96
1/1/3000,18:45,3667.3,42238.4,1514.1,4244.9,Feb-96
1/1/3000,19:00,3650.9,42226.4,1514.1,4227.4,Feb-96
1/1/3000,19:15,3634.5,42214.6,1514,4209.8,Feb-96
1/1/3000,19:30,3618.3,42202.7,1513.9,4192.3,Feb-96
1/1/3000,19:45,3602.1,42190.8,1513.9,4174.8,Feb-96
1/1/3000,20:00,3586,42179,1513.8,4157.3,Feb-96
1/1/3000,20:15,3569.9,42167.2,1513.8,4139.9,Feb-96
1/1/3000,20:30,3554,42155.5,1513.7,4122.6,Feb-96
1/1/3000,20:45,3538.1,42143.7,1513.6,4105.3,Feb-96
1/1/3000,21:00,3522.3,42132,1513.6,4088,Feb-96
1/1/3000,21:15,3506.5,42120.3,1513.5,4070.8,Feb-96
1/1/3000,21:30,3490.8,42108.7,1513.5,4053.6,Feb-96
1/1/3000,21:45,3475.2,42097.1,1513.4,4036.4,Feb-96
1/1/3000,22:00,3459.7,42085.5,1513.4,4019.4,Feb-96
1/1/3000,22:15,3444.2,42074,1513.3,4002.3,Feb-96
1/1/3000,22:30,3428.8,42062.5,1513.2,3985.3,Feb-96
1/1/3000,22:45,3413.5,42051,1513.2,3968.4,Feb-96
1/1/3000,23:00,3398.2,42039.5,1513.1,3951.5,Feb-96
1/1/3000,23:15,3383,42028.1,1513.1,3934.6,Feb-96
1/1/3000,23:30,3367.9,42016.7,1513,3917.8,Feb-96
1/1/3000,23:45,3352.9,42005.4,1513,3901.1,Feb-96
1/2/3000,0:00,3337.9,41994.1,1512.9,3884.4,Feb-96
1/2/3000,0:15,3322.9,41982.8,1512.8,3867.8,Feb-96
1/2/3000,0:30,3308.1,41971.6,1512.8,3851.2,Feb-96
1/2/3000,0:45,3293.3,41960.4,1512.7,3834.6,Feb-96
1/2/3000,1:00,3278.6,41949.2,1512.7,3818.2,Feb-96
1/2/3000,1:15,3263.9,41938.1,1512.6,3801.7,Feb-96
1/2/3000,1:30,3249.3,41927,1512.6,3785.4,Feb-96
1/2/3000,1:45,3234.8,41915.9,1512.5,3769.1,Feb-96
1/2/3000,2:00,3220.4,41904.9,1512.5,3752.8,Feb-96
1/2/3000,2:15,3206,41893.9,1512.4,3736.6,Feb-96
1/2/3000,2:30,3191.6,41883,1512.3,3720.4,Feb-96
1/2/3000,2:45,3177.4,41872.1,1512.3,3704.3,Feb-96
1/2/3000,3:00,3163.1,41861.2,1512.2,3688.3,Feb-96
1/2/3000,3:15,3149,41850.4,1512.2,3672.3,Feb-96
1/2/3000,3:30,3134.9,41839.6,1512.1,3656.4,Feb-96
1/2/3000,3:45,3120.9,41828.8,1512.1,3640.5,Feb-96
1/2/3000,4:00,3106.9,41818.1,1512,3624.7,Feb-96
1/2/3000,4:15,3093,41807.4,1512,3608.9,Feb-96
1/2/3000,4:30,3079.1,41796.8,1511.9,3593.2,Feb-96
1/2/3000,4:45,3065.3,41786.2,1511.9,3577.6,Feb-96
1/2/3000,5:00,3051.6,41775.6,1511.8,3562,Feb-96
1/2/3000,5:15,3038,41765.1,1511.8,3546.4,Feb-96
1/2/3000,5:30,3024.3,41754.6,1511.7,3531,Feb-96
1/2/3000,5:45,3010.8,41744.2,1511.7,3515.6,Feb-96
1/2/3000,6:00,2997.3,41733.7,1511.6,3500.2,Feb-96
1/2/3000,6:15,2983.9,41723.4,1511.6,3484.9,Feb-96
1/2/3000,6:30,2970.5,41713,1511.5,3469.6,Feb-96
1/2/3000,6:45,2957.2,41702.7,1511.5,3454.4,Feb-96
1/2/3000,7:00,2944,41692.5,1511.4,3439.3,Feb-96
1/2/3000,7:15,2930.8,41682.3,1511.4,3424.2,Feb-96
1/2/3000,7:30,2917.6,41672.1,1511.3,3409.2,Feb-96
1/2/3000,7:45,2904.6,41662,1511.3,3394.3,Feb-96
1/2/3000,8:00,2891.5,41651.9,1511.2,3379.3,Feb-96
1/2/3000,8:15,2878.6,41641.8,1511.2,3364.5,Feb-96
1/2/3000,8:30,2865.7,41631.8,1511.1,3349.7,Feb-96
1/2/3000,8:45,2852.8,41621.8,1511.1,3335,Feb-96
1/2/3000,9:00,2840.1,41611.9,1511,3320.3,Feb-96
1/2/3000,9:15,2827.3,41602,1511,3305.7,Feb-96
1/2/3000,9:30,2814.7,41592.1,1510.9,3291.1,Feb-96
1/2/3000,9:45,2802,41582.3,1510.9,3276.6,Feb-96
1/2/3000,10:00,2789.5,41572.5,1510.8,3262.2,Feb-96
1/2/3000,10:15,2777,41562.7,1510.8,3247.8,Feb-96
1/2/3000,10:30,2764.6,41553,1510.7,3233.5,Feb-96
1/2/3000,10:45,2752.2,41543.4,1510.7,3219.2,Feb-96
1/2/3000,11:00,2739.8,41533.7,1510.6,3205,Feb-96
1/2/3000,11:15,2727.6,41524.1,1510.6,3190.8,Feb-96
1/2/3000,11:30,2715.3,41514.6,1510.5,3176.7,Feb-96
1/2/3000,11:45,2703.2,41505.1,1510.5,3162.7,Feb-96
1/2/3000,12:00,2691.1,41495.6,1510.4,3148.7,Feb-96
1/2/3000,12:15,2679,41486.2,1510.4,3134.8,Feb-96
1/2/3000,12:30,2667,41476.8,1510.3,3120.9,Feb-96
1/2/3000,12:45,2655.1,41467.4,1510.3,3107.1,Feb-96
1/2/3000,13:00,2643.2,41458.1,1510.2,3093.4,Feb-96
1/2/3000,13:15,2631.3,41448.8,1510.2,3079.7,Feb-96
1/2/3000,13:30,2619.5,41439.6,1510.1,3066,Feb-96
1/2/3000,13:45,2607.8,41430.4,1510.1,3052.4,Feb-96
1/2/3000,14:00,2596.1,41421.2,1510.1,3038.9,Feb-96
1/2/3000,14:15,2584.5,41412.1,1510,3025.4,Feb-96
1/2/3000,14:30,2572.9,41403,1510,3012,Feb-96
1/2/3000,14:45,2561.4,41393.9,1509.9,2998.6,Feb-96
1/2/3000,15:00,2549.9,41384.9,1509.9,2985.3,Feb-96
1/2/3000,15:15,2538.5,41375.9,1509.8,2972.1,Feb-96
1/2/3000,15:30,2527.1,41367,1509.8,2958.9,Feb-96
1/2/3000,15:45,2515.8,41358.1,1509.7,2945.8,Feb-96
1/2/3000,16:00,2504.5,41349.2,1509.7,2932.7,Feb-96
1/2/3000,16:15,2493.3,41340.4,1509.7,2919.6,Feb-96
1/2/3000,16:30,2482.1,41331.6,1509.6,2906.7,Feb-96
1/2/3000,16:45,2471,41322.8,1509.6,2893.8,Feb-96
1/2/3000,17:00,2460,41314.1,1509.5,2880.9,Feb-96
1/2/3000,17:15,2448.9,41305.4,1509.5,2868.1,Feb-96
1/2/3000,17:30,2438,41296.8,1509.4,2855.3,Feb-96
1/2/3000,17:45,2427,41288.2,1509.4,2842.6,Feb-96
1/2/3000,18:00,2416.2,41279.6,1509.4,2830,Feb-96
1/2/3000,18:15,2405.4,41271.1,1509.3,2817.4,Feb-96
1/2/3000,18:30,2394.6,41262.6,1509.3,2804.9,Feb-96
1/2/3000,18:45,2383.9,41254.1,1509.2,2792.4,Feb-96
1/2/3000,19:00,2373.2,41245.7,1509.2,2779.9,Feb-96
1/2/3000,19:15,2362.5,41237.3,1509.1,2767.6,Feb-96
1/2/3000,19:30,2352,41229,1509.1,2755.2,Feb-96
1/2/3000,19:45,2341.4,41220.7,1509.1,2743,Feb-96
1/2/3000,20:00,2331,41212.4,1509,2730.8,Feb-96
1/2/3000,20:15,2320.5,41204.2,1509,2718.6,Feb-96
1/2/3000,20:30,2310.2,41195.9,1508.9,2706.5,Feb-96
1/2/3000,20:45,2299.8,41187.8,1508.9,2694.4,Feb-96
1/2/3000,21:00,2289.5,41179.6,1508.9,2682.4,Feb-96
1/2/3000,21:15,2279.3,41171.5,1508.8,2670.5,Feb-96
1/2/3000,21:30,2269.1,41163.5,1508.8,2658.6,Feb-96
1/2/3000,21:45,2259,41155.5,1508.7,2646.7,Feb-96
1/2/3000,22:00,2248.9,41147.5,1508.7,2634.9,Feb-96
1/2/3000,22:15,2238.8,41139.5,1508.7,2623.2,Feb-96
1/2/3000,22:30,2228.8,41131.6,1508.6,2611.5,Feb-96
1/2/3000,22:45,2218.8,41123.7,1508.6,2599.8,Feb-96
1/2/3000,23:00,2208.9,41115.8,1508.5,2588.2,Feb-96
1/2/3000,23:15,2199,41108,1508.5,2576.7,Feb-96
1/2/3000,23:30,2189.2,41100.2,1508.5,2565.2,Feb-96
1/2/3000,23:45,2179.4,41092.5,1508.4,2553.8,Feb-96
1/3/3000,0:00,2169.6,41084.8,1508.4,2542.4,Feb-96
1/3/3000,0:15,2159.9,41077.1,1508.3,2531,Feb-96
1/3/3000,0:30,2150.3,41069.4,1508.3,2519.7,Feb-96
1/3/3000,0:45,2140.7,41061.8,1508.3,2508.5,Feb-96
1/3/3000,1:00,2131.1,41054.2,1508.2,2497.3,Feb-96
1/3/3000,1:15,2121.6,41046.7,1508.2,2486.2,Feb-96
1/3/3000,1:30,2112.1,41039.2,1508.2,2475.1,Feb-96
1/3/3000,1:45,2102.7,41031.7,1508.1,2464,Feb-96
1/3/3000,2:00,2093.3,41024.2,1508.1,2453,Feb-96
1/3/3000,2:15,2084,41016.8,1508,2442.1,Feb-96
1/3/3000,2:30,2074.7,41009.4,1508,2431.2,Feb-96
1/3/3000,2:45,2065.4,41002.1,1508,2420.3,Feb-96
1/3/3000,3:00,2056.2,40994.8,1507.9,2409.5,Feb-96
1/3/3000,3:15,2047.1,40987.5,1507.9,2398.8,Feb-96
1/3/3000,3:30,2037.9,40980.2,1507.9,2388.1,Feb-96
1/3/3000,3:45,2028.8,40973,1507.8,2377.4,Feb-96
1/3/3000,4:00,2019.8,40965.8,1507.8,2366.8,Feb-96
1/3/3000,4:15,2010.7,40958.7,1507.8,2356.3,Feb-96
1/3/3000,4:30,2001.7,40951.5,1507.7,2345.8,Feb-96
1/3/3000,4:45,1992.8,40944.4,1507.7,2335.3,Feb-96
1/3/3000,5:00,1983.9,40937.4,1507.7,2324.9,Feb-96
1/3/3000,5:15,1975,40930.4,1507.6,2314.5,Feb-96
1/3/3000,5:30,1966.2,40923.4,1507.6,2304.2,Feb-96
1/3/3000,5:45,1957.4,40916.4,1507.5,2293.9,Feb-96
1/3/3000,6:00,1948.6,40909.5,1507.5,2283.6,Feb-96
1/3/3000,6:15,1939.9,40902.5,1507.5,2273.5,Feb-96
1/3/3000,6:30,1931.3,40895.7,1507.4,2263.3,Feb-96
1/3/3000,6:45,1922.6,40888.8,1507.4,2253.2,Feb-96
1/3/3000,7:00,1914,40882,1507.4,2243.1,Feb-96
1/3/3000,7:15,1905.5,40875.2,1507.3,2233.1,Feb-96
1/3/3000,7:30,1897,40868.5,1507.3,2223.2,Feb-96
1/3/3000,7:45,1888.5,40861.7,1507.3,2213.2,Feb-96
1/3/3000,8:00,1880,40855,1507.2,2203.4,Feb-96
1/3/3000,8:15,1871.6,40848.4,1507.2,2193.5,Feb-96
1/3/3000,8:30,1863.2,40841.7,1507.2,2183.7,Feb-96
1/3/3000,8:45,1854.9,40835.1,1507.1,2174,Feb-96
1/3/3000,9:00,1846.6,40828.6,1507.1,2164.3,Feb-96
1/3/3000,9:15,1838.3,40822,1507.1,2154.6,Feb-96
1/3/3000,9:30,1830.1,40815.5,1507,2145,Feb-96
1/3/3000,9:45,1821.9,40809,1507,2135.4,Feb-96
1/3/3000,10:00,1813.7,40802.5,1507,2125.9,Feb-96
1/3/3000,10:15,1805.6,40796.1,1507,2116.4,Feb-96
1/3/3000,10:30,1797.5,40789.7,1506.9,2106.9,Feb-96
1/3/3000,10:45,1789.5,40783.3,1506.9,2097.5,Feb-96
1/3/3000,11:00,1781.5,40777,1506.9,2088.1,Feb-96
1/3/3000,11:15,1773.5,40770.6,1506.8,2078.8,Feb-96
1/3/3000,11:30,1765.6,40764.4,1506.8,2069.5,Feb-96
1/3/3000,11:45,1757.6,40758.1,1506.8,2060.3,Feb-96
1/3/3000,12:00,1749.8,40751.8,1506.7,2051,Feb-96
1/3/3000,12:15,1742,40745.6,1506.7,2041.9,Feb-96
1/3/3000,12:30,1734.2,40739.5,1506.7,2032.8,Feb-96
1/3/3000,12:45,1726.4,40733.3,1506.6,2023.7,Feb-96
1/3/3000,13:00,1718.7,40727.2,1506.6,2014.6,Feb-96
1/3/3000,13:15,1711,40721.1,1506.6,2005.6,Feb-96
1/3/3000,13:30,1703.3,40715,1506.5,1996.7,Feb-96
1/3/3000,13:45,1695.7,40708.9,1506.5,1987.7,Feb-96
1/3/3000,14:00,1688.1,40702.9,1506.5,1978.8,Feb-96
1/3/3000,14:15,1680.6,40696.9,1506.5,1970,Feb-96
1/3/3000,14:30,1673.1,40691,1506.4,1961.2,Feb-96
1/3/3000,14:45,1665.6,40685,1506.4,1952.4,Feb-96
1/3/3000,15:00,1658.2,40679.1,1506.4,1943.7,Feb-96
1/3/3000,15:15,1650.8,40673.2,1506.3,1935,Feb-96
1/3/3000,15:30,1643.4,40667.4,1506.3,1926.4,Feb-96
1/3/3000,15:45,1636.1,40661.5,1506.3,1917.8,Feb-96
1/3/3000,16:00,1628.7,40655.7,1506.3,1909.2,Feb-96
1/3/3000,16:15,1621.5,40650,1506.2,1900.7,Feb-96
1/3/3000,16:30,1614.2,40644.2,1506.2,1892.2,Feb-96
1/3/3000,16:45,1607,40638.5,1506.2,1883.7,Feb-96
1/3/3000,17:00,1599.8,40632.8,1506.1,1875.3,Feb-96
1/3/3000,17:15,1592.7,40627.1,1506.1,1866.9,Feb-96
1/3/3000,17:30,1585.5,40621.4,1506.1,1858.6,Feb-96
1/3/3000,17:45,1578.5,40615.8,1506.1,1850.3,Feb-96
1/3/3000,18:00,1571.4,40610.2,1506,1842,Feb-96
1/3/3000,18:15,1564.4,40604.6,1506,1833.8,Feb-96
1/3/3000,18:30,1557.4,40599.1,1506,1825.6,Feb-96
1/3/3000,18:45,1550.4,40593.5,1505.9,1817.4,Feb-96
1/3/3000,19:00,1543.5,40588,1505.9,1809.3,Feb-96
1/3/3000,19:15,1536.6,40582.6,1505.9,1801.2,Feb-96
1/3/3000,19:30,1529.7,40577.1,1505.9,1793.1,Feb-96
1/3/3000,19:45,1522.9,40571.7,1505.8,1785.1,Feb-96
1/3/3000,20:00,1516.1,40566.3,1505.8,1777.1,Feb-96
1/3/3000,20:15,1509.3,40560.9,1505.8,1769.2,Feb-96
1/3/3000,20:30,1502.5,40555.5,1505.8,1761.3,Feb-96
1/3/3000,20:45,1495.8,40550.2,1505.7,1753.4,Feb-96
1/3/3000,21:00,1489.1,40544.9,1505.7,1745.6,Feb-96
1/3/3000,21:15,1482.5,40539.6,1505.7,1737.8,Feb-96
1/3/3000,21:30,1475.9,40534.3,1505.7,1730,Feb-96
1/3/3000,21:45,1469.3,40529.1,1505.6,1722.3,Feb-96
1/3/3000,22:00,1462.7,40523.9,1505.6,1714.6,Feb-96
1/3/3000,22:15,1456.2,40518.7,1505.6,1706.9,Feb-96
1/3/3000,22:30,1449.7,40513.5,1505.5,1699.3,Feb-96
1/3/3000,22:45,1443.2,40508.4,1505.5,1691.7,Feb-96
1/3/3000,23:00,1436.8,40503.2,1505.5,1684.1,Feb-96
1/3/3000,23:15,1430.4,40498.1,1505.5,1676.6,Feb-96
1/3/3000,23:30,1424,40493.1,1505.4,1669.1,Feb-96
1/3/3000,23:45,1417.7,40488,1505.4,1661.7,Feb-96
1/4/3000,0:00,1411.3,40483,1505.4,1654.2,Feb-96
1/4/3000,0:15,1405.1,40478,1505.4,1646.9,Feb-96
1/4/3000,0:30,1398.8,40473,1505.3,1639.5,Feb-96
1/4/3000,0:45,1392.6,40468,1505.3,1632.2,Feb-96
1/4/3000,1:00,1386.4,40463.1,1505.3,1624.9,Feb-96
1/4/3000,1:15,1380.2,40458.2,1505.3,1617.6,Feb-96
1/4/3000,1:30,1374,40453.3,1505.2,1610.4,Feb-96
1/4/3000,1:45,1367.9,40448.4,1505.2,1603.2,Feb-96
1/4/3000,2:00,1361.8,40443.6,1505.2,1596.1,Feb-96
1/4/3000,2:15,1355.8,40438.7,1505.2,1588.9,Feb-96
